status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Object based image analysis for remote sensing,Thomas Blaschke,2009,ISPRS Journal of Photogrammetry and Remote Sensing,10.1016/j.isprsjprs.2009.06.004,https://openalex.org/W1984792953,off-topic-false-hit; remote-sensing; object-based-image-analysis,"Remote sensing imagery needs to be converted into tangible information which can be utilised in conjunction with other data sets, often within widely used Geographic Information Systems (GIS). As long as pixel sizes remained typically coarser than, or at the best, similar in size to the objects of interest, emphasis was placed on per-pixel analysis, or even sub-pixel analysis for this conversion, but with increasing spatial resolutions alternative paths have been followed, aimed at deriving objects that are made up of several pixels. This paper gives an overview of the development of object based methods, which aim to delineate readily usable objects from imagery while at the same time combining image processing and GIS functionalities in order to utilize spectral and contextual information in an integrative way. The most common approach used for building objects is image segmentation, which dates back to the 1970s. Around the year 2000 GIS and image processing started to grow together rapidly through object based image analysis (OBIA - or GEOBIA for geospatial object based image analysis). In contrast to typical Landsat resolutions, high resolution images support several scales within their images. Through a comprehensive literature review several thousand abstracts have been screened, and more than 820 OBIA-related articles comprising 145 journal papers, 84 book chapters and nearly 600 conference papers, are analysed in detail. It becomes evident that the first years of the OBIA/GEOBIA developments were characterised by the dominance of ‘grey’ literature, but that the number of peer-reviewed journal articles has increased sharply over the last four to five years. The pixel paradigm is beginning to show cracks and the OBIA methods are making considerable progress towards a spatially explicit information extraction workflow, such as is required for spatial planning as well as for many monitoring programmes.",openalex,llm,1.000,unreviewed,
discarded,Survey on deep learning with class imbalance,Justin Johnson; Taghi M. Khoshgoftaar,2019,Journal Of Big Data,10.1186/s40537-019-0192-5,https://openalex.org/W2936503027,off-topic-false-hit; machine-learning; class-imbalance,"The purpose of this study is to examine existing deep learning techniques for addressing class imbalanced data. Effective classification with imbalanced data is an important area of research, as high class imbalance is naturally inherent in many real-world applications, e.g., fraud detection and cancer detection. Moreover, highly imbalanced data poses added difficulty, as most learners will exhibit bias towards the majority class, and in extreme cases, may ignore the minority class altogether. Class imbalance has been studied thoroughly over the last two decades using traditional machine learning models, i.e. non-deep learning. Despite recent advances in deep learning, along with its increasing popularity, very little empirical work in the area of deep learning with class imbalance exists. Having achieved record-breaking performance results in several complex domains, investigating the use of deep neural networks for problems containing high levels of class imbalance is of great interest. Available studies regarding class imbalance and deep learning are surveyed in order to better understand the efficacy of deep learning when applied to class imbalanced data. This survey discusses the implementation details and experimental results for each study, and offers additional insight into their strengths and weaknesses. Several areas of focus include: data complexity, architectures tested, performance interpretation, ease of use, big data application, and generalization to other domains. We have found that research in this area is very limited, that most existing work focuses on computer vision tasks with convolutional neural networks, and that the effects of big data are rarely considered. Several traditional methods for class imbalance, e.g. data sampling and cost-sensitive learning, prove to be applicable in deep learning, while more advanced methods that exploit neural network feature learning abilities show promising results. The survey concludes with a discussion that highlights various gaps in deep learning from class imbalanced data for the purpose of guiding future research.",openalex,llm,1.000,unreviewed,
discarded,"Why Minimal Guidance During Instruction Does Not Work: An Analysis of the Failure of Constructivist, Discovery, Problem-Based, Experiential, and Inquiry-Based Teaching",Paul A. Kirschner; John Sweller; Richard E. Clark,2006,Educational Psychologist,10.1207/s15326985ep4102_1,https://openalex.org/W1976637107,adjacent-subtopic; instructional-theory; general-education,"Evidence for the superiority of guided instruction is explained in the context of our knowledge of human cognitive architecture, expert–novice differences, and cognitive load. Although unguided or minimally guided instructional approaches are very popular and intuitively appealing, the point is made that these approaches ignore both the structures that constitute human cognitive architecture and evidence from empirical studies over the past half-century that consistently indicate that minimally guided instruction is less effective and less efficient than instructional approaches that place a strong emphasis on guidance of the student learning process. The advantage of guidance begins to recede only when learners have sufficiently high prior knowledge to provide ""internal"" guidance. Recent developments in instructional research and instructional design models that support guidance during instruction are briefly described.",openalex,llm,0.990,unreviewed,
discarded,Economics and Identity*,George A. Akerlof; Rachel Kranton,2000,The Quarterly Journal of Economics,10.1162/003355300554881,https://openalex.org/W2121005211,off-topic-false-hit; economics; identity,"This paper considers how identity, a person's sense of self, affects economic outcomes. We incorporate the psychology and sociology of identity into an economic model of behavior. In the utility function we propose, identity is associated with different social categories and how people in these categories should behave. We then construct a simple game-theoretic model showing how identity can affect individual interactions. The paper adapts these models to gender discrimination in the workplace, the economics of poverty and social exclusion, and the household division of labor. In each case, the inclusion of identity substantively changes conclusions of previous economic analysis.",openalex,llm,1.000,unreviewed,
discarded,Chapter 12: What does the Anthropocene hold for citizenship?,B. Lamizana; O. Mahjoub; C. Caucci; C. Mafuta; E. Guenther; G. Cissé; K. Andersson; F. Hernández-Sancho,2022,edoc (University of Basel),10.1007/978-3,https://openalex.org/W4391285994,off-topic-false-hit; citizenship; anthropocene,,openalex,llm,1.000,unreviewed,
discarded,"The novel object recognition memory: neurobiology, test procedure, and its modifications",Marcelo B. Antunes; Grażyna Biała,2011,Cognitive Processing,10.1007/s10339-011-0430-z,https://openalex.org/W2003966687,off-topic-false-hit; neuroscience; object-recognition,"Animal models of memory have been considered as the subject of many scientific publications at least since the beginning of the twentieth century. In humans, memory is often accessed through spoken or written language, while in animals, cognitive functions must be accessed through different kind of behaviors in many specific, experimental models of memory and learning. Among them, the novel object recognition test can be evaluated by the differences in the exploration time of novel and familiar objects. Its application is not limited to a field of research and enables that various issues can be studied, such as the memory and learning, the preference for novelty, the influence of different brain regions in the process of recognition, and even the study of different drugs and their effects. This paper describes the novel object recognition paradigms in animals, as a valuable measure of cognition. The purpose of this work was to review the neurobiology and methodological modifications of the test commonly used in behavioral pharmacology.",openalex,llm,1.000,unreviewed,
discarded,A Review and Comparison of Diagnostic Instruments to Identify Students’ Misconceptions in Science,Derya Kaltakci-Gurel; Ali Eryılmaz; Lillian C. McDermott,2015,Eurasia Journal of Mathematics Science and Technology Education,10.12973/eurasia.2015.1369a,https://openalex.org/W2472851532,off-topic-false-hit; science-education; misconception-assessment,"Different diagnostic tools have been developed and used by researchers to identify students' conceptions. The present study aimed to provide an overview of the common diagnostic instruments in science to assess students' misconceptions. Also the study provides a brief comparison of these common diagnostic instruments with their strengths and weaknesses. A total of 273 articles published (from the year 1980 to 2014) in main journals were investigated thoroughly through document analysis method. The study reveals interviews (53%), open-ended tests (34%), multiple-choice tests (32%) and multiple tier tests (13%) as the most commonly used diagnostic tools. However, each tool has some advantages as well as disadvantages over the others that should be kept in mind in their usages. A careful user of a diagnostic instrument such as a classroom teacher or a researcher would be aware of the diagnostic instruments and selects the most effective one for his/her purposes.",openalex,llm,0.990,unreviewed,
discarded,‘Fitting in’ or ‘standing out’: Working‐class students in UK higher education,Diane Reay; Gill Crozier; John Clayton,2009,British Educational Research Journal,10.1080/01411920902878925,https://openalex.org/W2135435159,off-topic-false-hit; social-class; higher-education,"Drawing on case studies of 27 working‐class students across four UK higher education institutions, this article attempts to develop a multilayered, sociological understanding of student identities that draws together social and academic aspects. Working with a concept of student identity that combines the more specific notion of learner identity with more general understandings of how students are positioned in relation to their discipline, their peer group and the wider university, the article examines the influence of widely differing academic places and spaces on student identities. Differences between institutions are conceptualised in terms of institutional habitus, and the article explores how the four different institutional habituses result in a range of experiences of fitting in and standing out in higher education. For some this involves combining a sense of belonging in both middle‐class higher education and working‐class homes, while others only partially absorb a sense of themselves as students.",openalex,llm,1.000,unreviewed,
discarded,Beyond “identity”,Rogers Brubaker; Frederick Cooper,2000,Theory and Society,10.1023/a:1007068714468,https://openalex.org/W4243971884,off-topic-false-hit; identity-theory; sociology,,openalex,llm,1.000,unreviewed,
discarded,Error feedback in L2 writing classes,Dana R. Ferris; Barrie Roberts,2001,Journal of Second Language Writing,10.1016/s1060-3743(01)00039-x,https://openalex.org/W1552099543,off-topic-false-hit; language-learning; writing-feedback,,openalex,llm,1.000,unreviewed,
discarded,Geographic Object-Based Image Analysis – Towards a new paradigm,Thomas Blaschke; Geoffrey J. Hay; Maggi Kelly; Stefan Lang; Peter Hofmann; Elisabeth A. Addink; Raul Queiroz Feitosa; F.D. van der Meer; H.M.A. van der Werff; Frieke Van Coillie; Dirk Tiede,2013,ISPRS Journal of Photogrammetry and Remote Sensing,10.1016/j.isprsjprs.2013.09.014,https://openalex.org/W2103079830,off-topic-false-hit; remote-sensing; object-based-image-analysis,"The amount of scientific literature on (Geographic) Object-based Image Analysis – GEOBIA has been and still is sharply increasing. These approaches to analysing imagery have antecedents in earlier research on image segmentation and use GIS-like spatial analysis within classification and feature extraction approaches. This article investigates these development and its implications and asks whether or not this is a new paradigm in remote sensing and Geographic Information Science (GIScience). We first discuss several limitations of prevailing per-pixel methods when applied to high resolution images. Then we explore the paradigm concept developed by Kuhn (1962) and discuss whether GEOBIA can be regarded as a paradigm according to this definition. We crystallize core concepts of GEOBIA, including the role of objects, of ontologies and the multiplicity of scales and we discuss how these conceptual developments support important methods in remote sensing such as change detection and accuracy assessment. The ramifications of the different theoretical foundations between the ‘per-pixel paradigm’ and GEOBIA are analysed, as are some of the challenges along this path from pixels, to objects, to geo-intelligence. Based on several paradigm indications as defined by Kuhn and based on an analysis of peer-reviewed scientific literature we conclude that GEOBIA is a new and evolving paradigm.",openalex,llm,1.000,unreviewed,
discarded,R: A Language and Environment for Statistical Computing,R Core Team,2000,,10.32614/r.manuals,https://openalex.org/W2582743722,off-topic-false-hit; statistical-computing; r-language,This introduction to R is derived from an original set of notes describing the S and S-Plus environments written in 1990-2 by Bill Venables and David M,openalex,llm,1.000,unreviewed,
discarded,Neuromyths in Education: Prevalence and Predictors of Misconceptions among Teachers,Sanne Dekker; Nikki Lee; Paul Howard‐Jones; Jelle Jolles,2012,Frontiers in Psychology,10.3389/fpsyg.2012.00429,https://openalex.org/W2162885276,off-topic-false-hit; education-misconceptions; brain-neuromyths,"The OECD's Brain and Learning project (2002) emphasized that many misconceptions about the brain exist among professionals in the field of education. Though these so-called ""neuromyths"" are loosely based on scientific facts, they may have adverse effects on educational practice. The present study investigated the prevalence and predictors of neuromyths among teachers in selected regions in the United Kingdom and the Netherlands. A large observational survey design was used to assess general knowledge of the brain and neuromyths. The sample comprised 242 primary and secondary school teachers who were interested in the neuroscience of learning. It would be of concern if neuromyths were found in this sample, as these teachers may want to use these incorrect interpretations of neuroscience findings in their teaching practice. Participants completed an online survey containing 32 statements about the brain and its influence on learning, of which 15 were neuromyths. Additional data was collected regarding background variables (e.g., age, sex, school type). Results showed that on average, teachers believed 49% of the neuromyths, particularly myths related to commercialized educational programs. Around 70% of the general knowledge statements were answered correctly. Teachers who read popular science magazines achieved higher scores on general knowledge questions. More general knowledge also predicted an increased belief in neuromyths. These findings suggest that teachers who are enthusiastic about the possible application of neuroscience findings in the classroom find it difficult to distinguish pseudoscience from scientific facts. Possessing greater general knowledge about the brain does not appear to protect teachers from believing in neuromyths. This demonstrates the need for enhanced interdisciplinary communication to reduce such misunderstandings in the future and establish a successful collaboration between neuroscience and education.",openalex,llm,1.000,unreviewed,
discarded,Understanding Natural Selection: Essential Concepts and Common Misconceptions,T. Ryan Gregory,2009,Evolution Education and Outreach,10.1007/s12052-009-0128-1,https://openalex.org/W2092135296,off-topic-false-hit; biology-education; misconceptions,"Natural selection is one of the central mechanisms of evolutionary change and is the process responsible for the evolution of adaptive features. Without a working knowledge of natural selection, it is impossible to understand how or why living things have come to exhibit their diversity and complexity. An understanding of natural selection also is becoming increasingly relevant in practical contexts, including medicine, agriculture, and resource management. Unfortunately, studies indicate that natural selection is generally very poorly understood, even among many individuals with postsecondary biological education. This paper provides an overview of the basic process of natural selection, discusses the extent and possible causes of misunderstandings of the process, and presents a review of the most common misconceptions that must be corrected before a functional understanding of natural selection and adaptive evolution can be achieved.",openalex,llm,1.000,unreviewed,
discarded,Reconsidering research on teachers’ professional identity,Douwe Beijaard; Paulien C. Meijer; Nico Verloop,2004,Teaching and Teacher Education,10.1016/j.tate.2003.07.001,https://openalex.org/W2099961269,off-topic-false-hit; teacher-identity; education,,openalex,llm,1.000,unreviewed,
discarded,Identity and interaction: a sociocultural linguistic approach,Mary Bucholtz; Kira Hall,2005,Discourse Studies,10.1177/1461445605054407,https://openalex.org/W2109151141,off-topic-false-hit; identity; linguistics,"The article proposes a framework for the analysis of identity as produced in linguistic interaction, based on the following principles: (1) identity is the product rather than the source of linguistic and other semiotic practices and therefore is a social and cultural rather than primarily internal psychological phenomenon; (2) identities encompass macro-level demographic categories, temporary and interactionally specific stances and participant roles, and local, ethnographically emergent cultural positions; (3) identities may be linguistically indexed through labels, implicatures, stances, styles, or linguistic structures and systems; (4) identities are relationally constructed through several, often overlapping, aspects of the relationship between self and other, including similarity/difference, genuineness/artifice and authority/ delegitimacy; and (5) identity may be in part intentional, in part habitual and less than fully conscious, in part an outcome of interactional negotiation, in part a construct of others’ perceptions and representations, and in part an outcome of larger ideological processes and structures. The principles are illustrated through examination of a variety of linguistic interactions.",openalex,llm,1.000,unreviewed,
discarded,"GENDER, RACIAL, ETHNIC, SEXUAL, AND CLASS IDENTITIES",Deborrah E. S. Frable,1997,Annual Review of Psychology,10.1146/annurev.psych.48.1.139,https://openalex.org/W2136408129,off-topic-false-hit; social-identities; psychology,"Identity is the individual's psychological relationship to particular social category systems. This chapter summarizes how people create and negotiate their gender, racial, ethnic, sexual, and class identities. Theories, methods, and priorities in each of these content areas differ. However, each systematically excludes particular research participants and thus ignores the complexity of people's multiple social identities. Research suggests that gender, racial, ethnic, sexual, and class identities are fluid, multidimensional, personalized social constructions that reflect the individual's current context and sociohistorical cohort. However, far too little empirical work captures the richly textured, theoretical conceptions of identity development, maintenance, and change. Innovative methods for assessing the content and structure of people's identities now exist. Future research should include groups other than young children or college students; should explore functions of identity other than just self-esteem, adjustment, or well-being; and should implement methodologies that are longitudinal and that assess people's many social identities.",openalex,llm,1.000,unreviewed,
discarded,Understanding the science experiences of successful women of color: Science identity as an analytic lens,Heidi B. Carlone; Angela Johnson,2007,Journal of Research in Science Teaching,10.1002/tea.20237,https://openalex.org/W2128879035,off-topic-false-hit; science-identity; women-of-color,"Abstract In this study, we develop a model of science identity to make sense of the science experiences of 15 successful women of color over the course of their undergraduate and graduate studies in science and into science‐related careers. In our view, science identity accounts both for how women make meaning of science experiences and how society structures possible meanings. Primary data included ethnographic interviews during students' undergraduate careers, follow‐up interviews 6 years later, and ongoing member‐checking. Our results highlight the importance of recognition by others for women in the three science identity trajectories: research scientist; altruistic scientist; and disrupted scientist. The women with research scientist identities were passionate about science and recognized themselves and were recognized by science faculty as science people. The women with altruistic scientist identities regarded science as a vehicle for altruism and created innovative meanings of “science,” “recognition by others,” and “woman of color in science.” The women with disrupted scientist identities sought, but did not often receive, recognition by meaningful scientific others. Although they were ultimately successful, their trajectories were more difficult because, in part, their bids for recognition were disrupted by the interaction with gendered, ethnic, and racial factors. This study clarifies theoretical conceptions of science identity, promotes a rethinking of recruitment and retention efforts, and illuminates various ways women of color experience, make meaning of, and negotiate the culture of science. © 2007 Wiley Periodicals, Inc. J Res Sci Teach 44: 1187–1218, 2007",openalex,llm,1.000,unreviewed,
discarded,A Review of Students’ Common Misconceptions in Science and Their Diagnostic Assessment Tools,Soeharto Soeharto; B. CsapÃ³; Eri Sarimanah; Figiati Indra Dewi; Tahmid Sabri,2019,Jurnal Pendidikan IPA Indonesia,10.15294/jpii.v8i2.18649,https://openalex.org/W2955464374,off-topic-false-hit; science-misconceptions; review,"A misconception is well-known as a barrier to students in learning science. Some topics in science learning are always giving misconception to novice students, and there have been various kinds of diagnostic assessment used by researchers to identify student misconceptions in science. This present study provides information about an overview of the common topics that students usually get misconception in science, and diagnostic assessment used to identify students’ misconception in science. This review also provides a comparison of every instrument with the weaknesses and the strengths reviewed from a total 111 articles that had published from the year 2015 to 2019 in the leading journal having the topic of students’ misconceptions in science. This study revealed that 33 physics, 12 chemistry, and 15 biology concepts in science that mainly caused misconceptions to students. Furthermore, it found that interview (10.74%), simple multiple-choice tests (32.23%) and multiple tier tests (33.06%), and open-ended tests (23.97%) are commonly used as diagnostic tests. However, every kind of tests has benefits and drawbacks over the other when it is used in assessing student conception. An expert user like teachers and researchers must be aware when using diagnostic assessment in the learning process, exceptionally to construct student conception. This study is expected to help researchers and teachers to decide the best instrument to be used in assessing student misconceptions and to examine the common science topics that caused misconceptions.",openalex,llm,1.000,unreviewed,
discarded,Identity and Language Learning,Bonny Norton,2013,Multilingual Matters eBooks,10.21832/9781783090563,https://openalex.org/W230660992,off-topic-false-hit; language-learning; identity,"This second edition of Norton’s classic text on language learning and identity will bring her ground-breaking ideas to a new generation of students, teachers and researchers. Featuring a comprehensive Introduction and an Afterword by Claire Kramsch, this new edition integrates research, theory and classroom practice.",openalex,llm,1.000,unreviewed,
discarded,Views of nature of science questionnaire: Toward valid and meaningful assessment of learners' conceptions of nature of science,Norm G. Lederman; Fouad Abd‐El‐Khalick; Randy L. Bell; Reneé Schwartz,2002,Journal of Research in Science Teaching,10.1002/tea.10034,https://openalex.org/W2140176804,off-topic-false-hit; science-education; assessment,"Abstract Helping students develop informed views of nature of science (NOS) has been and continues to be a central goal for kindergarten through Grade 12 (K–12) science education. Since the early 1960s, major efforts have been undertaken to enhance K–12 students and science teachers' NOS views. However, the crucial component of assessing learners' NOS views remains an issue in research on NOS. This article aims to (a) trace the development of a new open‐ended instrument, the Views of Nature of Science Questionnaire (VNOS), which in conjunction with individual interviews aims to provide meaningful assessments of learners' NOS views; (b) outline the NOS framework that underlies the development of the VNOS; (c) present evidence regarding the validity of the VNOS; (d) elucidate the use of the VNOS and associated interviews, and the range of NOS aspects that it aims to assess; and (e) discuss the usefulness of rich descriptive NOS profiles that the VNOS provides in research related to teaching and learning about NOS. The VNOS comes in response to some calls within the science education community to go back to developing standardized forced‐choice paper and pencil NOS assessment instruments designed for mass administrations to large samples. We believe that these calls ignore much of what was learned from research on teaching and learning about NOS over the past 30 years. The present state of this line of research necessitates a focus on individual classroom interventions aimed at enhancing learners' NOS views, rather than on mass assessments aimed at describing or evaluating students' beliefs. © 2002 Wiley Periodicals, Inc. J Res Sci Teach 39: 497–521, 2002",openalex,llm,1.000,unreviewed,
discarded,Multicultural Education: Issues and Perspectives,James A. Banks; Cherry A. McGee Banks,1989,,,https://openalex.org/W1574501441,off-topic-false-hit; multicultural-education; book,"Part I. ISSUES AND CONCEPTS. Chapter 1. Multicultural Education: Characteristics and Goals, James A. Banks. The Nature of Multicultural Education. High-Stakes Testing: A Challenge for Social Justice. Multicultural Education: An International Reform Movement. The Historical Development of Multicultural Education. How Multicultural Education Developed. The Nature of Culture in the United States. The Social Construction of Categories. The Dimensions of Multicultural Education. The School as a Social System. Summary. Questions and Activities. References. Chapter 2. Culture in Society and in Educational Practices, Frederick Erickson. Culture: An Overview. Alternative Definitions and Conceptions of Culture. Cultural Issues in Education, in Society, and in Persons. Teaching and Learning Multiculturally. Conclusion: On Diversity of Tongues and Their Educational. Potential. Afterword. Questions and Activities. References. Chapter 3. Race, Class, Gender, and Disability in the Classroom, Carl A. Grant and Christine E. Sleeter. Race, Class, Gender, Language, Disability, and Classroom Life. Approaches to Multicultural Education. Ms. Julie Wilson and Her Approach to Teaching. Conclusion. Questions and Activities. References. Part II. SOCIAL CLASS AND RELIGION. Chapter 4 Social Class and Educational Equality, Caroline Hodges Persell. Educational Structures. Educational Beliefs. Teachers, Curriculum, and Teaching Practices. Consequences of Social Class and Educational Inequality. Recommendations for Action. Summary. Questions and Activities. References. Chapter 5. Christian Nation or Pluralistic Culture: Religion in American Life, Charles H. Lippy. Europeans Plant Christianity in North America. Early Signs of Diversity. Common Themes. The Spread of Evangelical Protestantism. Religious Freedom and the Separation of Church and State. Diversity, Religious Freedom, and the Courts. Pluralism Becomes the Norm. The New Faces of Pluralism. Summary and Educational Implications. Resources. Questions and Activities. References. Part III. GENDER. Chapter 6. Gender Bias: From Colonial America to Today's Classrooms, David Sadker and Karen Zittleman. The Hidden Civil Rights Struggle. Report Card: The Cost of Sexism in School. Gender Bias in Today's Classrooms:The Curriculum. Gender Bias in Today's Classrooms: Instructions. Trends and Challenges. A Dozen Strategies for Creating Gender-Fair Classrooms. Questions and Activities. References. Chapter 7. Classrooms for Diversity: Rethinking Curriculum and Pedagogy, Mary Kay Thompson Tetreault. Feminist Phase Theory. Summary. Questions and Activities. References. Chapter 8. Transforming the Curriculum:Teaching about Women of Color, Johnnella E. Butler and Deirdre Raynor. The Primacy of Race in the United States. Identity, Knowledge, and Experience. Why Women of Color? What We Learn from Studying Women of Color. Women of Color: The Agent of Transformation. Teaching Using Heresies. Teaching about Women of Color. Conclusion. Questions and Activities. References. Part IV. RACE, ETHNICITY,AND LANGUAGE. Chapter 9. Culturally Responsive Teaching:Theory and Practice. Gloria Ladson-Billings. Teaching and Culture. The Illusion of a Theoretical Inquiry. The Participant-Observer Role for Researchers Who are Other. Issues of Context and Methodology. Concrete Experiences as a Criterion of Meaning. The Use of Dialogue in Assessing Knowledge Claims. The Ethic of Caring. The Ethic of Personal Accountability. Culturally Relevant Pedagogy and Student Achievement. Culturally Relevant Teaching and Cultural Competence. Culturally Relevant Teaching and Cultural Critique. Theoretical Underpinnings of Culturally Relevant Pedagogy. Conceptions of Self and Others. Social Relations. Conceptions of Knowledge. Conclusion. References. Chapter 10. Approaches to Multicultural Curriculum Reform, James A. Banks. The Mainstream-Centric Curriculum. Efforts to Establish a Multicultural Curriculum. Levels of Integration of Multicultural Content. Guidelines for Teaching Multicultural Content. Summary. Questions and Activities. References. Chapter 11. The Colorblind Perspective in School: Causes and Consequences, Janet Ward Schofield. Introduction. The Research Site:Wexler Middle School. Data Gathering. The Colorblind Perspective and Its Corollaries. The Functions and Consequences of the Colorblind Perspective and Its Corollaries. Conclusions. Acknowledgments. Questions and Activities. References. Chapter 12. Language Diversity and Schooling, Tom T. Stritikus and Manka M. Varghese. The Immigrant Population in the United States. Historical and Legal Overview of Language Policy in the United States. Programmatic Responses to Linguistic Diversity. Views on Language Learning and Teaching. Conclusion. Questions and Activities. References. Part V EXCEPTIONALITY. Chapter 13 Educational Equality for Students with Disabilities, William L. Heward, Sara Ernsbarger Bicard, and Rodney A. Cavanaugh. Who Are Students with Disabilities? History of Educational Equality for Students with Disabilities. The Individuals with Disabilities Act: A Legislative Mandate for Educational Equality. Educational Equality for Students with Disabilities: Progress Made but Challenges Remain. Summary. Questions and Activities. References. Chapter 14. School Inclusion and Multicultural Issues in Special Education, Luanna H. Meyer, Jill Bevan-Brown, Beth Harry, and Mara Sapon-Shevin. The Special Education Mandate to Educate All Children. Parent Participation and Multicultural Special Education. The Structure of Parent Participation in the Context of Special Education. Quality Inclusive Schooling: Building School Communities. Diversity and Caring Communities: Outcomes for the Social Good. Questions and Activities. References. Chapter 15. Recruiting and Retaining Gifted Students from Diverse Ethnic, Cultural, and Language Groups, Donna Y. Ford. Assumptions of the Chapter. Recruitment Issues and Barriers. Recruitment Recommendations. Retention Recommendations. Summary and Conclusions. Questions and Activities. References. Part VI. SCHOOL REFORM . Chapter 16. School Reform and Student Learning: A Multicultural Perspective, Sonia Nieto. School Reform with a Multicultural Perspective. Conditions for Systemic School Reform with a Multicultural Perspective. Conclusion. Questions and Activities. References. Chapter 17. Families and Teachers Working Together for School Improvement, Cherry A. McGee Banks. Why is Parent and Family Involvement in Schools Important? Historical Overview. The Changing Face of the Family. Teacher Concerns with Parent and Family Involvement. Steps to Increase Parent and Family Involvement. Summary. Questions and Activities. References. Internet Resources for Information on Parent Involvement. Appendix Multicultural Resources. Glossary. Contributors. Index.",openalex,llm,1.000,unreviewed,
discarded,Supervised Learning of Semantic Classes for Image Annotation and Retrieval,Gustavo Carneiro; Antoni B. Chan; Pedro J. Moreno; Nuno Vasconcelos,2007,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2007.61,https://openalex.org/W2125238156,off-topic-false-hit; image-annotation; semantic-classes,"A probabilistic formulation for semantic image annotation and retrieval is proposed. Annotation and retrieval are posed as classification problems where each class is defined as the group of database images labeled with a common semantic label. It is shown that, by establishing this one-to-one correspondence between semantic labels and semantic classes, a minimum probability of error annotation and retrieval are feasible with algorithms that are 1) conceptually simple, 2) computationally efficient, and 3) do not require prior semantic segmentation of training images. In particular, images are represented as bags of localized feature vectors, a mixture density estimated for each image, and the mixtures associated with all images annotated with a common semantic label pooled into a density estimate for the corresponding semantic class. This pooling is justified by a multiple instance learning argument and performed efficiently with a hierarchical extension of expectation-maximization. The benefits of the supervised formulation over the more complex, and currently popular, joint modeling of semantic label and visual feature distributions are illustrated through theoretical arguments and extensive experiments. The supervised formulation is shown to achieve higher accuracy than various previously published methods at a fraction of their computational cost. Finally, the proposed method is shown to be fairly robust to parameter tuning.",openalex,llm,1.000,unreviewed,
discarded,Weakly Supervised Object Localization with Multi-Fold Multiple Instance Learning,Ramazan Gökberk Cinbiş; Jakob Verbeek; Cordelia Schmid,2016,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2016.2535231,https://openalex.org/W2133324800,off-topic-false-hit; computer-vision; object-localization,"Object category localization is a challenging problem in computer vision. Standard supervised training requires bounding box annotations of object instances. This time-consuming annotation process is sidestepped in weakly supervised learning. In this case, the supervised information is restricted to binary labels that indicate the absence/presence of object instances in the image, without their locations. We follow a multiple-instance learning approach that iteratively trains the detector and infers the object locations in the positive training images. Our main contribution is a multi-fold multiple instance learning procedure, which prevents training from prematurely locking onto erroneous object locations. This procedure is particularly important when using high-dimensional representations, such as Fisher vectors and convolutional neural network features. We also propose a window refinement method, which improves the localization accuracy by incorporating an objectness prior. We present a detailed experimental evaluation using the PASCAL VOC 2007 dataset, which verifies the effectiveness of our approach.",openalex,llm,1.000,unreviewed,
discarded,The narrative constitution of identity: A relational and network approach,Margaret R. Somers,1994,Theory and Society,10.1007/bf00992905,https://openalex.org/W1995453178,off-topic-false-hit; identity; sociology,,openalex,llm,1.000,unreviewed,
discarded,Political Power and Social Classes,Jeffrey C. Isaac,2016,Perspectives on Politics,10.1017/s1537592716000037,https://openalex.org/W2429380212,off-topic-false-hit; social-classes; politics,"An abstract is not available for this content. As you have access to this content, full HTML content is provided on this page. A PDF of this content is also available in through the ‘Save PDF’ action button.",openalex,llm,1.000,unreviewed,
