status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Bayesian Analysis of Radiocarbon Dates,Christopher Bronk Ramsey,2009,Radiocarbon,10.1017/s0033822200033865,https://openalex.org/W2167452694,off-topic-false-hit; bayesian-statistics; modular-fashion,"If radiocarbon measurements are to be used at all for chronological purposes, we have to use statistical methods for calibration. The most widely used method of calibration can be seen as a simple application of Bayesian statistics, which uses both the information from the new measurement and information from the 14 C calibration curve. In most dating applications, however, we have larger numbers of 14 C measurements and we wish to relate those to events in the past. Bayesian statistics provides a coherent framework in which such analysis can be performed and is becoming a core element in many 14 C dating projects. This article gives an overview of the main model components used in chronological analysis, their mathematical formulation, and examples of how such analyses can be performed using the latest version of the OxCal software (v4). Many such models can be put together, in a modular fashion, from simple elements, with defined constraints and groupings. In other cases, the commonly used “uniform phase” models might not be appropriate, and ramped, exponential, or normal distributions of events might be more useful. When considering analyses of these kinds, it is useful to be able run simulations on synthetic data. Methods for performing such tests are discussed here along with other methods of diagnosing possible problems with statistical models of this kind.",openalex,llm,0.990,unreviewed,
discarded,Reduction of lead leakage from damaged lead halide perovskite solar modules using self-healing polymer-based encapsulation,Yan Jiang; Longbin Qiu; Emilio J. Juárez‐Pérez; Luis K. Ono; Zhanhao Hu; Zonghao Liu; Zhifang Wu; Lingqiang Meng; Qijing Wang; Yabing Qi,2019,Nature Energy,10.1038/s41560-019-0406-2,https://openalex.org/W2950254173,off-topic-false-hit; photovoltaic-encapsulation,,openalex,llm,0.990,unreviewed,
discarded,The Athena++ Adaptive Mesh Refinement Framework: Design and Magnetohydrodynamic Solvers,James M. Stone; Kengo Tomida; Christopher J. White; Kyle G. Felker,2020,The Astrophysical Journal Supplement Series,10.3847/1538-4365/ab929b,https://openalex.org/W3025571086,adjacent-subtopic; scientific-framework; modular-design,"Abstract The design and implementation of a new framework for adaptive mesh refinement calculations are described. It is intended primarily for applications in astrophysical fluid dynamics, but its flexible and modular design enables its use for a wide variety of physics. The framework works with both uniform and nonuniform grids in Cartesian and curvilinear coordinate systems. It adopts a dynamic execution model based on a simple design called a “task list” that improves parallel performance by overlapping communication and computation, simplifies the inclusion of a diverse range of physics, and even enables multiphysics models involving different physics in different regions of the calculation. We describe physics modules implemented in this framework for both nonrelativistic and relativistic magnetohydrodynamics (MHD). These modules adopt mature and robust algorithms originally developed for the Athena MHD code and incorporate new extensions: support for curvilinear coordinates, higher-order time integrators, more realistic physics such as a general equation of state, and diffusion terms that can be integrated with super-time-stepping algorithms. The modules show excellent performance and scaling, with well over 80% parallel efficiency on over half a million threads. The source code has been made publicly available.",openalex,llm,0.920,unreviewed,
discarded,A software design method for real-time systems,Hassan Gomaa,1984,Communications of the ACM,10.1145/358234.358262,https://openalex.org/W1964242954,adjacent-subtopic; modular-design; non-oo,DARTS—a design method for real-time systems—leads to a highly structured modular system with well-defined interfaces and reduced coupling between tasks.,openalex,llm,0.940,unreviewed,
discarded,Concept analysis for module restructuring,Paolo Tonella,2001,IEEE Transactions on Software Engineering,10.1109/32.917524,https://openalex.org/W2123697676,adjacent-subtopic; module-restructuring; encapsulation-violations,"Low coupling between modules and high cohesion inside each module are the key features of good software design. This paper proposes a new approach to using concept analysis for module restructuring, based on the computation of extended concept subpartitions. Alternative modularizations, characterized by high cohesion around the internal structures that are being manipulated, can be determined by such a method. To assess the quality of the restructured modules, the trade-off between encapsulation violations and decomposition is considered, and proper measures for both factors are defined. Furthermore, the cost of restructuring is evaluated through a measure of distance between the original and the new modularizations. Concept subpartitions were determined for a test suite of 20 programs of variable size: 10 public-domain and 10 industrial applications. The trade-off between encapsulation and decomposition was measured on the resulting module candidates, together with an estimate of the cost of restructuring. Moreover, the ability of concept analysis to determine meaningful modularizations was assessed in two ways. First, programs without encapsulation violations were used as oracles, assuming the absence of violations as an indicator of careful decomposition. Second, the suggested restructuring interventions were actually implemented in some case studies to evaluate the feasibility of restructuring and to deeply investigate the code organization before and after the intervention. Concept analysis was experienced to be a powerful tool supporting module restructuring.",openalex,llm,0.900,unreviewed,
discarded,The Click modular router,Robert Morris; Eddie Kohler; John Jannotti; M. Frans Kaashoek,1999,,10.1145/319151.319166,https://openalex.org/W2156874421,off-topic-false-hit; network-router; modularity,"Click is a new software architecture for building flexible and configurable routers. A Click router is assembled from packet processing modules called elements. Individual elements implement simple router functions like packet classification, queueing, scheduling, and interfacing with network devices. Complete configurations are built by connecting elements into a graph; packets flow along the graph's edges. Several features make individual elements more powerful and complex configurations easier to write, including pull processing, which models packet flow driven by transmitting interfaces, and flow-based router context, which helps an element locate other interesting elements.We demonstrate several working configurations, including an IP router and an Ethernet bridge. These configurations are modular---the IP router has 16 elements on the forwarding path---and easy to extend by adding additional elements, which we demonstrate with augmented configurations. On commodity PC hardware running Linux, the Click IP router can forward 64-byte packets at 73,000 packets per second, just 10% slower than Linux alone.",openalex,llm,0.980,unreviewed,
discarded,TURBOMOLE: Modular program suite for ab initio quantum-chemical and condensed-matter simulations,Sree Ganesh Balasubramani; Guo P. Chen; Sonia Coriani; Michael Diedenhofen; Marius S. Frank; Yannick J. Franzke; Filipp Furche; Robin Grotjahn; Michael E. Harding; Christof Hättig; Arnim Hellweg; Benjamin Helmich‐Paris; Christof Holzer; Uwe Huniar; Martin Kaupp; Alireza Marefat Khah; Sarah Karbalaei Khani; Thomas Müller; Fabian Mack; Brian D. Nguyen; Shane M. Parker; Eva Perlt; Dmitrij Rappoport; Kevin Reiter; Saswata Roy; Matthias Rückert; Gunnar Alexander Schmitz; Marek Sierka; Enrico Tapavicza; David P. Tew; Christoph van Wüllen; Vamsee K. Voora; Florian Weigend; Artur Wodyński; Jason M. Yu,2020,The Journal of Chemical Physics,10.1063/5.0004635,https://openalex.org/W3025424660,off-topic-false-hit; scientific-software; modular-suite,"TURBOMOLE is a collaborative, multi-national software development project aiming to provide highly efficient and stable computational tools for quantum chemical simulations of molecules, clusters, periodic systems, and solutions. The TURBOMOLE software suite is optimized for widely available, inexpensive, and resource-efficient hardware such as multi-core workstations and small computer clusters. TURBOMOLE specializes in electronic structure methods with outstanding accuracy-cost ratio, such as density functional theory including local hybrids and the random phase approximation (RPA), GW-Bethe-Salpeter methods, second-order Møller-Plesset theory, and explicitly correlated coupled-cluster methods. TURBOMOLE is based on Gaussian basis sets and has been pivotal for the development of many fast and low-scaling algorithms in the past three decades, such as integral-direct methods, fast multipole methods, the resolution-of-the-identity approximation, imaginary frequency integration, Laplace transform, and pair natural orbital methods. This review focuses on recent additions to TURBOMOLE's functionality, including excited-state methods, RPA and Green's function methods, relativistic approaches, high-order molecular properties, solvation effects, and periodic systems. A variety of illustrative applications along with accuracy and timing data are discussed. Moreover, available interfaces to users as well as other software are summarized. TURBOMOLE's current licensing, distribution, and support model are discussed, and an overview of TURBOMOLE's development workflow is provided. Challenges such as communication and outreach, software infrastructure, and funding are highlighted.",openalex,llm,0.980,unreviewed,
discarded,GATE: a simulation toolkit for PET and SPECT,S Jan; G. Santin; D. Strul; Steven Staelens; Karine Assié; D. Autret; Stéphane Avner; R. Barbier; Manuel Bardiès; P Bloomfield; D. Brasse; Vincent Breton; P. Bruyndonckx; Irène Buvat; Arion F. Chatziioannou; Yong Choi; Yong Hyun Chung; Claude Comtat; D. Donnarieix; Ludovic Ferrer; Stephen J. Glick; C.J. Groiselle; David Guez; P-F Honore; S Kerhoas-Cavata; Assen S. Kirov; V. Kohli; Michel Koole; M. Krieguer; D.J. van der Laan; F. Lamare; G. Largeron; Carole Lartizien; D. Lazaro; Marnix C. Maas; Lydia Maigne; F. Mayet; F. Melot; Charbel Merheb; E. Pennacchio; J Perez; U. Pietrzyk; Fernando R. Rannou; M. Rey; Dennis R. Schaart; C. Ross Schmidtlein; L. Simon; T. Y. Song; J-M Vieira; Dimitris Visvikis; Rik Van de Walle; E. Wieërs; C. Morel,2004,Physics in Medicine and Biology,10.1088/0031-9155/49/19/007,https://openalex.org/W2138884296,off-topic-false-hit; software-encapsulates-library; medical-imaging,"Monte Carlo simulation is an essential tool in emission tomography that can assist in the design of new medical imaging devices, the optimization of acquisition protocols and the development or assessment of image reconstruction algorithms and correction techniques. GATE, the Geant4 Application for Tomographic Emission, encapsulates the Geant4 libraries to achieve a modular, versatile, scripted simulation toolkit adapted to the field of nuclear medicine. In particular, GATE allows the description of time-dependent phenomena such as source or detector movement, and source decay kinetics. This feature makes it possible to simulate time curves under realistic acquisition conditions and to test dynamic reconstruction algorithms. This paper gives a detailed description of the design and development of GATE by the OpenGATE collaboration, whose continuing objective is to improve, document and validate GATE by simulating commercially available imaging systems for PET and SPECT. Large effort is also invested in the ability and the flexibility to model novel detection systems or systems still under design. A public release of GATE licensed under the GNU Lesser General Public License can be downloaded at http:/www-lphe.epfl.ch/GATE/. Two benchmarks developed for PET and SPECT to test the installation of GATE and to serve as a tutorial for the users are presented. Extensive validation of the GATE simulation platform has been started, comparing simulations and measurements on commercially available acquisition systems. References to those results are listed. The future prospects towards the gridification of GATE and its extension to other domains such as dosimetry are also discussed.",openalex,llm,0.990,unreviewed,
discarded,The RAST Server: Rapid Annotations using Subsystems Technology,Ramy K. Aziz; Daniela Bartels; Aaron A. Best; Matthew DeJongh; T. Disz; Robert A. Edwards; Kevin Formsma; Svetlana Gerdes; Elizabeth M. Glass; Michael Kubal; Folker Meyer; Gary J. Olsen; Robert Olson; Andrei L. Osterman; Ross Overbeek; Leslie Klis McNeil; Daniel Paarmann; Tobias Paczian; Bruce Parrello; Gordon D. Pusch; Claudia I. Reich; Rick Stevens; Olga Vassieva; Veronika Vonstein; Andreas Wilke; Olga Zagnitko,2008,BMC Genomics,10.1186/1471-2164-9-75,https://openalex.org/W2004548026,adjacent-subtopic; bioinformatics-server,"BACKGROUND: The number of prokaryotic genome sequences becoming available is growing steadily and is growing faster than our ability to accurately annotate them. DESCRIPTION: We describe a fully automated service for annotating bacterial and archaeal genomes. The service identifies protein-encoding, rRNA and tRNA genes, assigns functions to the genes, predicts which subsystems are represented in the genome, uses this information to reconstruct the metabolic network and makes the output easily downloadable for the user. In addition, the annotated genome can be browsed in an environment that supports comparative analysis with the annotated genomes maintained in the SEED environment. The service normally makes the annotated genome available within 12-24 hours of submission, but ultimately the quality of such a service will be judged in terms of accuracy, consistency, and completeness of the produced annotations. We summarize our attempts to address these issues and discuss plans for incrementally enhancing the service. CONCLUSION: By providing accurate, rapid annotation freely to the community we have created an important community resource. The service has now been utilized by over 120 external users annotating over 350 distinct genomes.",openalex,llm,0.940,unreviewed,
discarded,Module-lattice-based key-encapsulation mechanism standard,R. (Roberto) Avanzi; J. (Jeroen) van den Bos; L. (Léo) Ducas; E. (Eike) Kiltz; T. (Tancrède) Lepoint; V. (Vadim) Lyubashevsky; J.M. Schanck; P. (Peter) Schwabe; G. (Gregor) Seiler; D. (Damien) Stehlé,2024,,10.6028/nist.fips.203,https://openalex.org/W4401459825,off-topic-false-hit; cryptographic-key-encapsulation,"A key-encapsulation mechanism (KEM) is a set of algorithms that, under certain conditions, can be used by two parties to establish a shared secret key over a public channel. A shared secret key that is securely established using a KEM can then be used with symmetric-key cryptographic algorithms to perform basic tasks in secure communications, such as encryption and authentication. This standard specifies a key-encapsulation mechanism called ML-KEM. The security of ML-KEM is related to the computational difficulty of the Module Learning with Errors problem. At present,ML-KEM is believed to be secure, even against adversaries who possess a quantum computer. This standard specifies three parameter sets for ML-KEM. In order of increasing security strength and decreasing performance, these are ML-KEM-512, ML-KEM-768, and ML-KEM-1024.",openalex,llm,1.000,unreviewed,
discarded,Expressive Pointcuts for Increased Modularity,Klaus Ostermann; Mira Mezini; Christoph Bockisch,2005,Lecture notes in computer science,10.1007/11531142_10,https://openalex.org/W1553047397,adjacent-subtopic; aop; modularity,,openalex,llm,0.860,unreviewed,
discarded,Human and automatic modularizations of process models to enhance their comprehension,Hajo A. Reijers; Jan Mendling; Remco Dijkman,2011,Information Systems,10.1016/j.is.2011.03.003,https://openalex.org/W2097168248,off-topic-false-hit; process-models; modularizations,,openalex,llm,0.980,unreviewed,
discarded,The New Modularization Framework for the FAST Wind Turbine CAE Tool,Jason Jonkman,2013,51st AIAA Aerospace Sciences Meeting including the New Horizons Forum and Aerospace Exposition,10.2514/6.2013-202,https://openalex.org/W2333304154,off-topic-false-hit; engineering-tool; data-encapsulation,"NREL has recently put considerable effort into improving the overall modularity of its FAST wind turbine aero-hydro-servo-elastic tool to (1) improve the ability to read, implement, and maintain source code; (2) increase module sharing and shared code development across the wind community; (3) improve numerical performance and robustness; and (4) greatly enhance flexibility and expandability to enable further developments of functionality without the need to recode established modules. The new FAST modularization framework supports module-independent inputs, outputs, states, and parameters; states in continuous-time, discrete-time, and in constraint form; loose and tight coupling; independent time and spatial discretizations; time marching, operating-point determination, and linearization; data encapsulation; dynamic allocation; and save/retrieve capability. This paper explains the features of the new FAST modularization framework, as well as the concepts and mathematical background needed to understand and apply it correctly. It is envisioned that the new modularization framework will transform FAST into a powerful, robust, and flexible wind turbine modeling tool with a large number of developers and a range of modeling fidelities across the aerodynamic, hydrodynamic, servo-dynamic, and structural-dynamic components.",openalex,llm,0.970,unreviewed,
discarded,"Concepts in developmental theories of reading skill: Cognitive resources, automaticity, and modularity",Keith E. Stanovich,1990,Developmental Review,10.1016/0273-2297(90)90005-o,https://openalex.org/W1975191519,off-topic-false-hit; reading-theory; modularity,,openalex,llm,0.990,unreviewed,
discarded,"MRtrix3: A fast, flexible and open software framework for medical image processing and visualisation",J-Donald Tournier; Robert E. Smith; David Raffelt; Rami Tabbara; Thijs Dhollander; Maximilian Pietsch; Daan Christiaens; Ben Jeurissen; Chun‐Hung Yeh; Alan Connelly,2019,NeuroImage,10.1016/j.neuroimage.2019.116137,https://openalex.org/W2970898057,adjacent-subtopic; software-framework,,openalex,llm,0.880,unreviewed,
discarded,Towards a theory of ecosystems,Michael G. Jacobides; Carmelo Cennamo; Annabelle Gawer,2018,Strategic Management Journal,10.1002/smj.2904,https://openalex.org/W2799670133,off-topic-false-hit; economic-modularity,"Research Summary: The recent surge of interest in “ecosystems” in strategy research and practice has mainly focused on what ecosystems are and how they operate. We complement this literature by considering when and why ecosystems emerge, and what makes them distinct from other governance forms. We argue that modularity enables ecosystem emergence as it allows a set of distinct yet interdependent organizations to coordinate without full hierarchical fiat. We show how ecosystems address multilateral dependences based on various types of complementarities—supermodular or unique, unidirectional or bidirectional—which determine the ecosystem's value‐add. We argue that at the core of ecosystems lie nongeneric complementarities, and the creation of sets of roles that face similar rules. We conclude with implications for mainstream strategy and suggestions for future research. Managerial Summary: We consider what makes ecosystems different from other business constellations, including markets, alliances, or hierarchically managed supply chains. Ecosystems, we posit, are interacting organizations, enabled by modularity, not hierarchically managed, bound together by the nonredeployability of their collective investment elsewhere. Ecosystems add value as they allow managers to coordinate their multilateral dependence through sets of roles that face similar rules, thus obviating the need to enter into customized contractual agreements with each partner. We explain how different types of complementarities (unique or supermodular, generic or specific, uni‐ or bi‐directional) shape ecosystems and offer a “theory of ecosystems” that can explain what they are, when they emerge, and why alignment occurs. Finally, we outline the critical factors affecting ecosystem emergence, evolution, and success—or failure.",openalex,llm,0.990,unreviewed,
discarded,Disrupted Modularity and Local Connectivity of Brain Functional Networks in Childhood-Onset Schizophrenia,Aaron Alexander‐Bloch; Nitin Gogtay; David Meunier; Rasmus M. Birn; Liv Clasen; François Lalonde; Rhoshel Lenroot; Jay N. Giedd; Edward T. Bullmore,2010,Frontiers in Systems Neuroscience,10.3389/fnsys.2010.00147,https://openalex.org/W2084009541,off-topic-false-hit; brain-networks; modularity,"Modularity is a fundamental concept in systems neuroscience, referring to the formation of local cliques or modules of densely intra-connected nodes that are sparsely inter-connected with nodes in other modules. Topological modularity of brain functional networks can quantify theoretically anticipated abnormality of brain network community structure - so-called dysmodularity - in developmental disorders such as childhood-onset schizophrenia (COS). We used graph theory to investigate topology of networks derived from resting-state fMRI data on 13 COS patients and 19 healthy volunteers. We measured functional connectivity between each pair of 100 regional nodes, focusing on wavelet correlation in the frequency interval 0.05-0.1 Hz, then applied global and local thresholding rules to construct graphs from each individual association matrix over the full range of possible connection densities. We show how local thresholding based on the minimum spanning tree facilitates group comparisons of networks by forcing the connectedness of sparse graphs. Threshold-dependent graph theoretical results are compatible with the results of a k-means unsupervised learning algorithm and a multi-resolution (spin glass) approach to modularity, both of which also find community structure but do not require thresholding of the association matrix. In general modularity of brain functional networks was significantly reduced in COS, due to a relatively reduced density of intra-modular connections between neighboring regions. Other network measures of local organization such as clustering were also decreased, while complementary measures of global efficiency and robustness were increased, in the COS group. The group differences in complex network properties were mirrored by differences in simpler statistical properties of the data, such as the variability of the global time series and the internal homogeneity of the time series within anatomical regions of interest.",openalex,llm,0.990,unreviewed,
discarded,Slot-die coating large-area formamidinium-cesium perovskite film for efficient and stable parallel solar module,Zhichun Yang; Wenjun Zhang; Shaohang Wu; Hongmei Zhu; Zonghao Liu; Zhiyang Liu; Zhiyang Liu; Zhiyang Liu; Zhaoyi Jiang; Rui Chen; Jing Zhou; Qian Lu; Zewen Xiao; Lei Shi; Han Chen; Luis K. Ono; Shasha Zhang; Liyuan Han; Yabing Qi; Liyuan Han; Wei Chen,2021,Science Advances,10.1126/sciadv.abg3749,https://openalex.org/W3159483471,off-topic-false-hit; photovoltaic-encapsulation,"The encapsulated modules maintained 97 and 95% of their initial efficiencies after 10,000 and 1187 hours under day/night cycling and 1-sun equivalent white-light light-emitting diode array illumination with maximum power point tracking at 50°C, respectively.",openalex,llm,1.000,unreviewed,
discarded,Multifunctional zero-dimensional hybrid halide for multiscale buried interface planarization in perovskite solar cells,"Wang, Shuo; Bai, Dongliang; Li, ZhenHua; Yang, Shaoan; Chen, Huanyu; Guan, Zhen; Zhu, Xuejie; Yang, Dong; Jin, Zhiwen",2026,NANO ENERGY,10.1016/j.nanoen.2026.111770,https://www.webofscience.com/wos/woscc/full-record/WOS:001684078900001,off-topic-false-hit; photovoltaics,"The buried interface between electron transport layer (ETL) and perovskite absorber often induce the awful properties of perovskite film such as interfacial defects, trenched structure and ion migration, hindering improving efficiency and stability of perovskite solar cells (PSCs). Here, we present a multiscale planarized interface regulation (MPIR) strategy by introducing it-conjugated zero-dimensional (0D) metal halide, BPP2MnBr4 (BPP+ = C25H22P+), as multifunctional interlayer on SnO2. The it-conjugated multi-phenyl framework enables strong coupling with adjacent functional layers, while the 0D configuration provides quantum confinement and structural robustness. Theoretical and experimental analyses reveal that BPP2MnBr4 increases the formation energy of non-photovoltaic phase (delta-FAPbI3), thus improving phase purity. Additionally, buried interface modified by BPP2MnBr4 flattens grain boundary trenches to release residual stress for perovskite film. Benefiting from MPIR achieves a high efficiency of 25.88 %, and good stability for maintaining 92.0 % of initial efficiency after 1000 h of continuous light irradiation in N2 without encapsulation of perovskite devices. Besides, the resulted solar module with an active area of 25.74 cm2 (6.5 cm x 6.5 cm x 9 sub-cells) exhibits a PCE of 22.37 % with excellent uniformity. These results establish it-conjugated 0D metal halides as multifunctional interlayers capable of simultaneously improving structural robustness and operational reliability in perovskite photovoltaics.",wos,llm,0.990,unreviewed,
discarded,Phase change materials in thermal management of Li-ion batteries: A state-of-the-art review,"Talebizadehsardari, Pouyan; Hosseinzadeh, Khashayar; Mohammed, Hayder I.; Maarof, Hiwa Abdlla; Rashid, Farhan Lafta; Togun, Hussein; Biswas, Nirmalendu; Al Miaari, Ahmad; Ali, Hafiz Muhammad; La Rocca, Antonino; Sen, Surojit; Cairns, Alasdair",2026,JOURNAL OF ENERGY STORAGE,10.1016/j.est.2025.119782,https://www.webofscience.com/wos/woscc/full-record/WOS:001643968700001,off-topic-false-hit; phase-change-materials; encapsulation,"The widespread adoption of lithium-ion batteries (LIBs) in electric vehicles, portable electronics, and renewable energy systems has intensified the demand for effective thermal management strategies to ensure safety, performance, and longevity. Among emerging solutions, phase change materials (PCMs) have attracted significant interest for their passive thermal regulation capabilities, particularly their high latent heat and isothermal behavior. However, the research landscape is fragmented, with varied materials, configurations, and integration strategies explored across the literature. This review aims to provide a comprehensive synthesis of recent advances in PCM-based battery thermal management systems (BTMS), highlighting their thermal performance, structural innovations, and hybrid configurations with active cooling methods. Drawing on experimental, numerical, and theoretical studies, the review identifies key design parameters affecting efficiency, including PCM composition, nano-enhancements, encapsulation techniques, and system architecture. The review examines emerging research trends such as the use of machine learning for BTMS optimization, development of multifunctional PCMs with flame-retardant and structural properties, and cost-benefit analyses supporting commercial viability. Despite notable progress, challenges remain in material stability, scalability, and integration complexity. This review concludes by outlining future research directions, including the standardization of performance metrics, exploration of bio-based PCMs, and adaptive control strategies.",wos,llm,0.990,unreviewed,
discarded,Methodology and results of phase change material integration in photovoltaic-thermal systems for enhanced energy production in domestic settings: A review,"Awai, Kar R.; King, Peter; Patchigolla, Kumar",2026,JOURNAL OF ENERGY STORAGE,10.1016/j.est.2025.119800,https://www.webofscience.com/wos/woscc/full-record/WOS:001642042200001,off-topic-false-hit; phase-change-materials; encapsulation,"This review explores the use of phase change materials (PCMs) in photovoltaic/thermal (PV/T) systems to improve temperature control and energy storage. It provides a comprehensive overview of current PV/T systems integrated with PCMs, highlighting their potential to increase domestic energy production. The paper covers fundamental principles, benefits, and limitations of PVT technology, the role of PCM applications, and methods of integration. It also examines efficiency gains in power and thermal output, discusses challenges, and suggests future research directions for sustainable energy. Incorporating PCMs into PV/T systems marks notable progress in balancing electrical and thermal efficiencies. Finned serpentine heat exchangers improve heat transfer to PCMs, with more fins increasing surface area and cooling efficiency, while optimised flow rates balance electrical gains against thermal losses. Encapsulation prevents leakage and enhances thermal conductivity. Design factors such as a 25 degrees inclination, insulation, and using dual PCMs in cold regions further improve performance. Economically, PV-T/PCM systems can have shorter payback periods than conventional PV panels if they are used for dual energy and in regions with high solar radiation. However, their viability depends on solar radiation, energy prices, and system costs, which vary by location.",wos,llm,0.990,unreviewed,
discarded,A comprehensive review on recycling end of life solar photovoltaic panels,"Celep, Oktay; Deveci, Haci; Yazici, Ersin Yener",2025,WASTE MANAGEMENT,10.1016/j.wasman.2025.115092,https://www.webofscience.com/wos/woscc/full-record/WOS:001565517900002,off-topic-false-hit; photovoltaic-encapsulation,"Significant advancements in solar cell technology, including thin-film, tandem, and traditional silicon-based cells, have driven the widespread adoption of solar photovoltaic (PV) panels. Global installed PV capacity is projected to grow from 400 GW in 2017 to 4500 GW by 2050, increasing demand for critical materials like In (38-286 times), Ag (4-27 times), and others (2-20 times). With solar panels having a 25-year lifespan, end-of-life (EoL) PV waste is expected to reach 78 million tons by 2050, posing a major environmental challenge without effective recycling. Recycling methods for crystalline silicon panels are advanced, while thin-film technologies lag slightly. Key challenges include removing ethylene-vinyl acetate (EVA) encapsulation and extracting metals without releasing toxic gases or effluents. High-value recycling focuses on recovering critical (e.g., Si, Ga), strategic (e.g., Cu), and precious metals (e.g., Ag) through hydrometallurgical methods after delamination (physical, thermal, or chemical). Thermal methods like pyrolysis can emit harmful gases, whereas chemical treatments (e.g., HNO3) offer cleaner, high-quality material recovery. Innovative recycling technologies support the circular economy, reduce waste, lower CO2 emissions, and provide economic benefits. This review outlines solar panel structures, evaluates current EoL recycling processes, and presents industrial-scale methodologies, emphasizing the need for sustainable solutions to manage growing PV waste to become a significant environmental challenge in the coming decades.",wos,llm,0.990,unreviewed,
discarded,Analysis and Assessment of Multi-Agent Systems for Production Planning and Control,"Huckert, Julia Lena; Sidorenko, Aleksandr; Wagner, Achim",2024,"FLEXIBLE AUTOMATION AND INTELLIGENT MANUFACTURING: ESTABLISHING BRIDGES FOR MORE SUSTAINABLE MANUFACTURING SYSTEMS, FAIM 2023, VOL 1",10.1007/978-3-031-38241-3_77,https://www.webofscience.com/wos/woscc/full-record/WOS:001447306500077,adjacent-subtopic; industrial-modules; autonomous-manufacturing,"Industrial manufacturing systems are controlled by a large number of components hierarchically organized into a so called automation pyramid. Changes to systems' dynamic and structure are difficult to manage because of many technological interdependencies that might be broken during reconfiguration. Recent requirements for fast adaptation to customer demands and volatility of supply chains demand for new modular reconfigurable production lines. While at the moment Industry 4.0 focuses more on standardized information access and sharing, flexible control technology is still weak. Encapsulation of production functions within autonomous manufacturing modules enables new control architectures and strategies. In this work we reviewed the existing Multi-Agent Systems (MASs) for Production Planning and Control to access their applicability to the Industry 4.0 scenarios. From a big corpus of identified publications in the field of industrial MAS applications we picked only the solution-based MAS approaches that focus on production planning and control. For this paper five MAS architectures were selected for analysis and comparison according to the specified classification criteria. Though all the analyzed architectures are applicable to modular production, non of them was implemented as a standard in an actual industrial enterprise. This shows that further work on maturing the agent-based technologies in real industrial environments is needed.",wos,llm,0.870,unreviewed,
discarded,Image Information Hiding Processing Based on Deep Neural Network Algorithm,"Zhang, Zhe",2024,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,,https://www.webofscience.com/wos/woscc/full-record/WOS:001378221900001,off-topic-false-hit; image-information-hiding,"in order to more effectively hide and extract image information, a deep neural network-based algorithm and computer-aided image information hiding method is proposed. The hardware design of the system includes the selection of the main control chip, the design of the parallel processing structure, and the design of the Ethernet communication circuit; Software design includes an image information hiding module, an image information extraction module, and a carrier image processing module. The operation of the image information processing system based on the reversible information hiding algorithm is realized through the system hardware and software design. The experimental results show that the carrier image processing degree of the design system is much higher than that of the traditional system, and the maximum value can reach 91%, indicating that the carrier image processing performance of the design system is better. The scheme proposed in this paper can improve the security of secret information while ensuring the quality of dense image. Follow-up studies will continue to explore the combination of adversarial learning and various traditional embedding algorithms to further improve the concealment of graph-hiding algorithms.",wos,llm,1.000,unreviewed,
discarded,Memory-Efficient High-Speed Implementation of Kyber on Cortex-M4,"Botros, Leon; Kannwischer, Matthias J.; Schwabe, Peter",2019,PROGRESS IN CRYPTOLOGY - AFRICACRYPT 2019,10.1007/978-3-030-23696-0_11,https://www.webofscience.com/wos/woscc/full-record/WOS:001299240700011,off-topic-false-hit; cryptographic-key-encapsulation,"This paper presents an optimized software implementation of the module-lattice-based key-encapsulation mechanism Kyber for the ARM Cortex-M4 microcontroller. Kyber is one of the round-2 candidates in the NIST post-quantum project. In the center of our work are novel optimization techniques for the number-theoretic transform (NTT) inside Kyber, which make very efficient use of the computational power offered by the ""vector"" DSP instructions of the target architecture. We also present results for the recently updated parameter sets of Kyber which equally benefit from our optimizations.

As a result of our efforts we present software that is 18% faster than an earlier implementation of Kyber optimized for the Cortex-M4 by the Kyber submitters. Our NTT is more than twice as fast as the NTT in that software. Our software runs at about the same speed as the latest speed-optimized implementation of the other module-lattice based round-2 NIST PQC candidate Saber. However, for our Kyber software, this performance is achieved with a much smaller RAM footprint. Kyber needs less than half of the RAM of what the considerably slower RAM-optimized version of Saber uses. Our software does not make use of any secret-dependent branches or memory access and thus offers state-of-the-art protection against timing attacks.",wos,llm,1.000,unreviewed,
