status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Empirical Quantitive Investigation of the Effect of GoF Design Patterns on the Quality of Software Systems,"Abufakher, Somia",2026,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,,https://www.webofscience.com/wos/woscc/full-record/WOS:001741499100001,adjacent-subtopic,"Design patterns are universal, reusable fixes for common issues in software design. They are supposed to encourage better design choices by rep-urposing alreadyestablished successful solutions, saving cost and time. The purpose of the current study is to present quantitive evidence about the expected implications on software quality by employing GoF design patterns; 10 commonly applied patterns have been empirically assessed for their impact on software quality. The evaluated patterns are: Factory Method, Prototype, Singleton, Method, and Proxy. The study considers software quality attributes that match the intents of the subject design patterns; these attributes are: software maintainability, testability, reusability, simple design, sensitivity to change, and errorproneness. The empirical evaluation of patterns is performed by computing 10 software quality metrics for pattern classes that have been detected in 10 real open-source projects implemented with Java. The findings reveal that the evaluated patterns promote software quality, except for the classes of Prototype, Composite, and Singleton, which were often found not cohesive.",wos,llm,0.820,unreviewed,
discarded,Engaging Unprecedented Urbanism: Epistemic Urban Design and Generative Inheritance from Six Global Contexts,"Abusaada, Hisham; Elshater, Abeer",2026,SUSTAINABILITY,10.3390/su18073583,https://www.webofscience.com/wos/woscc/full-record/WOS:001738961100001,off-topic-false-hit,"Urban transformations outpace established urban design paradigm shifts. This acceleration widens the gap between inherited theory and contemporary urban realities This article addresses this condition by introducing epistemic urban design as a conceptual orientation and generative inheritance as its procedural extension within urban conditions described as unprecedented urbanism. Drawing on a critical interpretive synthesis of the literature spanning historical, theoretical, and technological developments, the study examines how urban design knowledge is produced, stabilized, and reinterpreted as urban complexity intensifies. The analysis unfolds in three phases. First, it traces how established paradigms historically structured design practices and how current conditions expose their operational limits. Second, it articulates how epistemic urban design treats design knowledge as an evolving resource, specifying analytical dimensions for interpreting diverse urban conditions. Third, it proposes how generative inheritance operationalizes epistemic urban design by linking inherited design knowledge to context-specific empirical situations. The article contributes to urban design research by supporting epistemic urban design with the procedural logic of generative inheritance. This shift enables theoretical insights to systematically inform design operations under conditions of unprecedented urbanism.",wos,llm,0.980,unreviewed,
discarded,Digital transformation of the hot-air-circulation drying process for distribution-transformer corecoil assemblies,"Tamez, Gerardo; Balderas, Jorge A.",2025,"2025 IEEE POWER & ENERGY SOCIETY GENERAL MEETING, PESGM",10.1109/PESGM52009.2025.11225417,https://www.webofscience.com/wos/woscc/full-record/WOS:001719901600311,off-topic-false-hit,"The traditional process of insulation drying in oven chambers with hot air circulation (HAC) is a flexible method that simultaneously can dry a mixture of active parts with different capacities and voltages. The process employs a few empirical recipes with cycle times that are not specific for each design but group active parts in a range of capacities and voltages. The recipes are devised to ensure low levels of moisture in the units with the heaviest and thickest insulation assemblies but carry the disadvantage of unnecessarily extending the cycle for the ones with the lightest insulation assemblies. These recipes consider extra time to cover scenarios when oven doors are repeatedly opened to either put active parts inside the oven or take them out. It is a great challenge to optimize this operation if controlled manually. Digital transformation of drying process is required to optimize cycle times, ensure low moisture levels, minimize over exposure of active parts to heat, and save energy. Moisture content in the insulation is the key parameter that must be known if operation of the drying process is to be controlled, but there is no sensor that can measure it directly. Also, the heating of the active parts is not uniform, so moisture removal is not uniform either. Combining the principles of heat and mass transfer with experimental data, it is possible to calculate moisture content in the active part insulation if parameters like time, temperature, and relative humidity in the oven chamber are measured. Experiments done at manufacturing site and at research laboratory were performed to produce data that allowed to tune up physical parameters like coefficients of moisture diffusion, mass transfer, and heat transfer. In this way, a virtual moisture sensor has been developed and implemented as part of the digital transformation of the drying process with HAC. The devised architecture, the software design, as well as the Internet of Things (IoT) based monitoring system are presented as well as the flow of the digitized data. Examples of graphics used by the staff to monitor the evolution of the drying process parameters are also shown. Finally, some benefits of the digital transformation of the drying process are shown by analyzing a sample of 28 identical active parts that were dried in an oven with HAC.",wos,llm,0.980,unreviewed,
discarded,"Barriers and inclusive initiatives: A systematic literature review of women's employment in science, technology, engineering, and mathematics workplaces","Wu, Xinxiong; Almeida, Shamika; Schulz, Rebekah; O'brien, Martin",2026,ECONOMIC AND LABOUR RELATIONS REVIEW,10.1017/elr.2026.10064,https://www.webofscience.com/wos/woscc/full-record/WOS:001728869700001,off-topic-false-hit,"Understanding the barriers to women's employment and implementing inclusive initiatives in STEM workplaces is a critical global challenge. This systematic literature review applied a PRISMA-guided protocol to screen and critically appraise 44 empirical publications across four multidisciplinary databases. This review produced a structured analysis of the nature of barriers, their outcomes, and inclusive organisational initiatives for women in STEM workplaces. The study identifies intersecting barriers - bias-related, stereotype threat, culture, and structural - that hinder women's representation and career progression. Inclusive initiatives, such as mentorship, stereotype reduction, equitable policies, and transparent promotion pathways, are explored as solutions; however, there are gaps in measuring their long-term efficacy and incorporating cross-cultural and intersectional perspectives. The findings underscore the need for robust theoretical frameworks and empirical research to promote equity and inclusion, thereby unlocking the full potential of women in STEM.",wos,llm,0.980,unreviewed,
discarded,The exploration of enhanced methods in data science and applications in materials science,"Wu, Raymond; Lim, Sirirat Sae; Wu, Haishang; Otsuki, Susumu",2026,OXFORD OPEN MATERIALS SCIENCE,10.1093/oxfmat/itaf022,https://www.webofscience.com/wos/woscc/full-record/WOS:001718960700001,off-topic-false-hit,"This study develops a structured framework for improving data quality governance and regression reliability in materials informatics (MI). The contributions include: (i) a composite data quality indicator (R : M ratio) for evaluating regression coherence, (ii) an encoder-decoder mechanism for restructuring heterogeneous laboratory data into ML-compatible representations, (iii) a design-space control strategy integrating feature evaluation and clustering, and (iv) a coefficient-informed masking process for model-guided yield optimization. These components are integrated within a conceptual MI platform emphasizing process-level consistency.A laboratory dataset comprising 520 samples and 260 multivariate features was analyzed using multiple machine learning (ML) architectures to evaluate regression performance and design-space behavior. Experimental results indicate that regression coherence, as measured by the R : M ratio, is associated with improved predictive stability, while structured feature and cluster validation enhance design-space interpretability. The masking strategy generates model-derived projections suggesting potential yield improvements under controlled conditions.Beyond empirical evaluation, the study highlights methodological challenges related to data foundation, structural alignment, and model validation. By integrating regression-coherence metrics with structured design-space control, this work advances more transparent and reproducible MI workflows.",wos,llm,0.980,unreviewed,
discarded,A survey of software refactoring,Tom Mens; Tom Tourwé,2004,IEEE Transactions on Software Engineering,10.1109/tse.2004.1265817,https://openalex.org/W2171383742,adjacent-subtopic,"We provide an extensive overview of existing research in the field of software refactoring. This research is compared and discussed based on a number of different criteria: the refactoring activities that are supported, the specific techniques and formalisms that are used for supporting these activities, the types of software artifacts that are being refactored, the important issues that need to be taken into account when building refactoring tool support, and the effect of refactoring on the software process. A running example is used to explain and illustrate the main concepts.",openalex,llm,0.990,unreviewed,
discarded,Delta-Oriented Programming of Software Product Lines,Ina Schaefer; Lorenzo Bettini; Viviana Bono; Ferruccio Damiani; Nico Tanzarella,2010,Lecture notes in computer science,10.1007/978-3-642-15579-6_6,https://openalex.org/W1949851419,adjacent-subtopic,,openalex,llm,0.970,unreviewed,
kept,Tentative steps toward a development method for interfering programs,Cliff B. Jones,1983,ACM Transactions on Programming Languages and Systems,10.1145/69575.69577,https://openalex.org/W2090551028,supports-claim,"Development methods for (sequential) programs that run in isolation have been studied elsewhere. Programs that run in parallel can interfere with each other, either via shared storage or by sending messages. Extensions to earlier development methods are proposed for the rigorous development of interfering programs. In particular, extensions to the specification method based on postconditions that are predicates of two states and the development methods of operation decomposition and data refinement are proposed.",openalex,llm,0.950,unreviewed,
discarded,Software construction using components,James M. Neighbors,1980,eScholarship (California Digital Library),,https://openalex.org/W1588705563,adjacent-subtopic,"It is the thesis of this work that many computer software systems being built today are similar and should be built out of reusable software components. The appropriate use of software components is investigated by analogy to the classical engineering question of whether to build an object out of custom-made parts or standard parts and assemblies. The same analogy is used to explain some of the problems with previous work on reusable software. The result of reasoning with the engineering analogy is that the reuse of software results only from the reuse of analysis, design, and code; rather than just the reuse of code. The concept of domain analysis is introduced to describe the activity of identifying the objects and operations of a class of similar systems in a particular problem domain. A domain analysis is represented by a domain-specific language, a prettyprinter, source-tosource transformations, and software components. A domain's software components map statements from the domain into other domains which are used to model the objects and operations of the domain. Software components represent implementation choices. The components are managed using a module interconnection language to insure usage constraints. The source-to-source transformations represent domain-specific optimizations, independent of any implementation, which are used to optimize statements in the domain. The transformations are useful primarily when the domain is used as a modeling domain. A method of automatically producing metarules for a set of transformations is described. The metarules remove the burden of having to suggest individual transformations from the user. A formal model of the usage constraints and modeling possibilities of a set of domains is presented. It is shown that the reusa...",openalex,llm,0.900,unreviewed,
discarded,Automating the design of graphical presentations of relational information,Jock D. Mackinlay,1986,ACM Transactions on Graphics,10.1145/22949.22950,https://openalex.org/W2132881639,off-topic-false-hit,"The goal of the research described in this paper is to develop an application-independent presentation tool that automatically designs effective graphical presentations (such as bar charts, scatter plots, and connected graphs) of relational information. Two problems are raised by this goal: The codification of graphic design criteria in a form that can be used by the presentation tool, and the generation of a wide variety of designs so that the presentation tool can accommodate a wide variety of information. The approach described in this paper is based on the view that graphical presentations are sentences of graphical languages. The graphic design issues are codified as expressiveness and effectiveness criteria for graphical languages. Expressiveness criteria determine whether a graphical language can express the desired information. Effectiveness criteria determine whether a graphical language exploits the capabilities of the output medium and the human visual system. A wide variety of designs can be systematically generated by using a composition algebra that composes a small set of primitive graphical languages. Artificial intelligence techniques are used to implement a prototype presentation tool called APT (A Presentation Tool), which is based on the composition algebra and the graphic design criteria.",openalex,llm,0.990,unreviewed,
discarded,Formal methods,Jim Woodcock; Peter Gorm Larsen; Juan Bicarregui; John Fitzgerald,2009,ACM Computing Surveys,10.1145/1592434.1592436,https://openalex.org/W2150189917,adjacent-subtopic,"Formal methods use mathematical models for analysis and verification at any part of the program life-cycle. We describe the state of the art in the industrial use of formal methods, concentrating on their increasing use at the earlier stages of specification and design. We do this by reporting on a new survey of industrial use, comparing the situation in 2009 with the most significant surveys carried out over the last 20 years. We describe some of the highlights of our survey by presenting a series of industrial projects, and we draw some observations from these surveys and records of experience. Based on this, we discuss the issues surrounding the industrial adoption of formal methods. Finally, we look to the future and describe the development of a Verified Software Repository, part of the worldwide Verified Software Initiative. We introduce the initial projects being used to populate the repository, and describe the challenges they address.",openalex,llm,0.860,unreviewed,
discarded,Learning to program = learning to construct mechanisms and explanations,Elliot Soloway,1986,Communications of the ACM,10.1145/6592.6594,https://openalex.org/W2138432297,adjacent-subtopic,Teaching effective problem-solving skills in the context of teaching programming necessitates a revised curriculum for introductory computer programming courses.,openalex,llm,0.700,unreviewed,
kept,Laws of programming,C. A. R. Hoare; Ian J. Hayes; He Jifeng; Carroll Morgan; A. W. Roscoe; J. W. Sanders; Ib Holm Sørensen; Justin M Spivey; Bernard Sufrin,1987,Communications of the ACM,10.1145/27651.27653,https://openalex.org/W2110846749,supports-claim,A complete set of algebraic laws is given for Dijkstra's nondeterministic sequential programming language. Iteration and recursion are explained in terms of Scott's domain theory as fixed points of continuous functionals. A calculus analogous to weakest preconditions is suggested as an aid to deriving programs from their specifications.,openalex,llm,0.930,unreviewed,
discarded,A Taxonomy of Model Transformation,Tom Mens; Pieter Van Gorp,2006,Electronic Notes in Theoretical Computer Science,10.1016/j.entcs.2005.10.021,https://openalex.org/W2026586559,adjacent-subtopic,"This article proposes a taxonomy of model transformation, based on the discussions of a working group on model transformation of the Dagstuhl seminar on Language Engineering for Model-Driven Software Development. This taxonomy can be used, among others, to help developers in deciding which model transformation language or tool is best suited to carry out a particular model transformation activity.",openalex,llm,0.990,unreviewed,
discarded,Software diversity: state of the art and perspectives,Ina Schaefer; Rick Rabiser; Dave Clarke; Lorenzo Bettini; David Benavides; Goetz Botterweck; Animesh Pathak; Salvador Trujillo; Karina Villela,2012,International Journal on Software Tools for Technology Transfer,10.1007/s10009-012-0253-y,https://openalex.org/W2144896643,adjacent-subtopic,"Diversity is prevalent in modern software systems to facilitate adapting the software to customer requirements or the execution environment. Diversity has an impact on all phases of the software development process. Appropriate means and organizational structures are required to deal with the additional complexity introduced by software variability. This introductory article to the special section “Software Diversity—Modeling, Analysis and Evolution” provides an overview of the current state of the art in diverse systems development and discusses challenges and potential solutions. The article covers requirements analysis, design, implementation, verification and validation, maintenance and evolution as well as organizational aspects. It also provides an overview of the articles which are part of this special section and addresses particular issues of diverse systems development.",openalex,llm,0.990,unreviewed,
discarded,Bringing skeletons out of the closet: a pragmatic manifesto for skeletal parallel programming,Murray Cole,2004,Parallel Computing,10.1016/j.parco.2003.12.002,https://openalex.org/W2150952308,adjacent-subtopic,"Skeleton and pattern based parallel programming promise significant benefits but remain absent from mainstream practice. We consider why this situation has arisen and propose a number of design principles which may help to redress it. We sketch the eSkel library, which represents a concrete attempt to apply these principles. eSkel is based on C and MPI, thereby embedding its skeletons in a conceptually familiar framework. We presert an application of eSkel and analyse it as a response to our manifesto. (C) 2004 Elsevier B.V. All rights reserved.",openalex,llm,0.970,unreviewed,
discarded,Modeling design processes,Hideaki Takeda; Paul Veerkamp; Tetsuo Tomiyama; Hiroyuki Yoshikawa,1990,"Centrum Wiskunde & Informatica (CWI), the national research institute for mathematics and computer science in the Netherlands",,https://openalex.org/W2138670854,off-topic-false-hit,"This article aims at building a computable design process model which is a prerequisite tor realizing intelligent CAD systems.First, we discuss design processes seen from a theoretical point of view, i.e. we introduce General Design Theory from which a descriptive model of design processes is derived.In this model, the concept of metamodels plays a crucial role to describe the evolutionary nature of design.Second, we examine design processes from a cognitive viewpoint.We show a cognitive design process model obtained by observing design processes using a protocol analysis method.Then, we discuss a computable model that can explain most parts of the cognitive model and that also can interpret the descriptive model.In the computable model, a design process is regarded as an iterative logical process realized by abduction, deduction, and circumscription.We implemented a design simulator that can trace design processes in which design specifications and design solutions are progressively revised as the design proceeds.",openalex,llm,0.940,unreviewed,
kept,Top-down design and the algebra of communicating processes,J.A. Bergstra; Judith Tucker,1984,"Centrum Wiskunde & Informatica (CWI), the national research institute for mathematics and computer science in the Netherlands",,https://openalex.org/W2588377417,supports-claim,"We develop an algebraic theory for the top-down design of communicating systems in which levels of abstraction are represented by algebras, and their stepwise refinements are represented by homomorphisms.Particular attention is paid to the equational specification of these levels of abstraction.A number of examples are included for illustration, most notably a top-down design for a communication protocol.r i (""' I. ,-.",openalex,llm,0.980,unreviewed,
kept,Specification and top down design of distributed systems,Manfred Broy,1985,Lecture notes in computer science,10.1007/3-540-15198-2_2,https://openalex.org/W2132979150,supports-claim,,openalex,llm,0.880,unreviewed,
discarded,The object-oriented systems life cycle,Brian Henderson‐Sellers; Julian M. Edwards,1990,Communications of the ACM,10.1145/83880.84529,https://openalex.org/W2069752849,adjacent-subtopic,"In software engineering, the traditional description of the software life cycle is based on an underlying model, commonly referred to as the “waterfall” model (e.g., [4]). This model initially attempts to discretize the identifiable activities within the software development process as a linear series of actions, each of which must be completed before the next is commenced. Further refinements to this model appreciate that such completion is seldom absolute and that iteration back to a previous stage is likely. Various authors' descriptions of this model relate to the detailed level at which the software building process is viewed. At the most general level, three phases to the life cycle are generally agreed upon: 1) analysis, 2) design and 3) construction/implementation (e.g., [36], p. 262; [42]) (Figure 1(a)). The analysis phase covers from the initiation of the project, through to users-needs analysis and feasibility study (cf. [15]); the design phase covers the various concepts of system design, broad design, logical design, detailed design, program design and physical design. Following from the design stage(s), the computer program is written, the program tested, in terms of verification, validation and sensitivity testing, and when found acceptable, put into use and then maintained well into the future. In the more detailed description of the life cycle a number of subdivisions are identified (Figure 1(b)). The number of these subdivisions varies between authors. In general, the problem is first defined and an analysis of the requirements of current and future users undertaken, usually by direct and indirect questioning and iterative discussion. Included in this stage should be a feasibility study. Following this a user requirements definition and a software requirements specification, (SRS) [15], are written. The users requirements definition is in the language of the users so that this can be agreed upon by both the software engineer and the software user. The software requirements specification is written in the language of the programmer and details the precise requirements of the system. These two stages comprise an answer to the question of WHAT? (viz. problem definition). The user-needs analysis stage and examination of the solution space are still within the overall phase of analysis but are beginning to move toward not only problem decomposition, but also highlighting concepts which are likely to be of use in the subsequent system design; thus beginning to answer the question HOW? On the other hand, Davis [15] notes that this division into “what” and “how” can be subject to individual perception, giving six different what/how interpretations of an example telephone system. At this requirements stage, however, the domain of interest is still very much that of the problem space. Not until we move from (real-world) systems analysis to (software) systems design do we move from the problem space to the solution space (Figure 2). It is important to observe the occurrence and location of this interface. As noted by Booth [6], this provides a useful framework in object-oriented analysis and design. The design stage is perhaps the most loosely defined since it is a phase of progressive decomposition toward more and more detail (e.g., [41]) and is essentially a creative, not a mechanistic, process [42]. Consequently, systems design may also be referred to as “broad design” and program design as “detailed design” [20]. Brookes et al. [9] refer to these phases as “logical design” and “physical design.” In the traditional life cycle these two design stages can become both blurred and iterative; but in the object-oriented life cycle the boundary becomes even more indistinct. The software life cycle, as described above, is frequently implemented based on a view of the world interpreted in terms of a functional decomposition; that is, the primary question addressed by the systems analysis and design is WHAT does the system do viz. what is its function? Functional design, and the functional decomposition techniques used to achieve this, is based on the interpretation of the problem space and its translation to solution space as an interdependent set of functions or procedures. The final system is seen as a set of procedures which, apparently secondarily, operate on data. Functional decomposition is also a top-down analysis and design methodology. Although the two are not synonymous, most of the recently published systems analysis and design methods exhibit both characteristics (e.g., [14, 17]) and some also add a real-time component (e.g., [44]). Top-down design does impose some discipline on the systems analyst and program designer; yet it can be criticized as being too restrictive to support contemporary software engineering designs. Meyer [29] summarizes the flaws in top-down system design as follows: 1. top-down design takes no account of evolutionary changes; 2. in top-down design, the system is characterized by a single function—a questionable concept; 3. top-down design is based on a functional mindset, and consequently the data structure aspect is often completely neglected; 4. top-down design does not encourage reusability. (See also discussion in [41], p. 352 et seq.)",openalex,llm,0.830,unreviewed,
kept,A Simple Experiment in Top-Down Design,Douglas E. Comer; M. H. Halstead,1979,IEEE Transactions on Software Engineering,10.1109/tse.1979.234166,https://openalex.org/W2149769317,supports-claim,In this paper we: 1) discuss the need for quantitatively reproducible experiments in the study of top-down design; 2) propose the design and writing of tutorial papers as a suitably general and inexpensive vehicle; 3) suggest the software science parameters as appropriate metrics; 4) report two experiments validating the use of these metrics on outlines and prose; and 5) demonstrate that the experiments tended toward the same optimal modularity.,openalex,llm,0.960,unreviewed,
kept,Specification and top-down design of distributed systems,Manfred Broy,1987,Journal of Computer and System Sciences,10.1016/0022-0000(87)90026-2,https://openalex.org/W2154307838,supports-claim,,openalex,llm,0.900,unreviewed,
kept,Programming and Problem Solving with Ada 95,Nell Dale; Chip Weems; Mark R. Headington,1996,Medical Entomology and Zoology,,https://openalex.org/W1523453193,supports-claim,"From the Publisher:
In the tradition of Pascal and Turbo Pascal, authors Nell Dale and Chip Weems have teamed up with Mark Headington to offer Programming and Problem Solving with C++ for students in the CS1/C101 course. Written in the same style as the successful Pascal books, this text provides an accessible introduction to programming using C++ for beginning students. The first half of the text gives students a solid foundation in top-down programming techniques. The second half builds on this foundation and explains ADTs, the C++ class, encapsulation, information hiding, and object-oriented software development.",openalex,llm,0.720,unreviewed,
discarded,A Modular Structure for Crop Simulation Models: Implemented in the SIMPOTATO Model,Tom Hodges; Scott Lee Johnson; Brad S. Johnson,1992,Agronomy Journal,10.2134/agronj1992.00021962008400050027x,https://openalex.org/W2082011791,off-topic-false-hit,"Abstract A highly modular structure has been developed for crop growth simulation models and implemented in the SIMPOTATO model, a model based on the standards of the IBSNAT (International Benchmarks Sites Network for Agrotechnology Transfer) project. The model structure features top‐down design, modularity, high cohesiveness, loose coupling, and data hiding. SIMPOTATO is composed of (i) an upper level module to run the model, (ii) an experiment selection module, (iii) an initialization module, (iv) a simulator module, (v) the crop and soil processes module, (vi) a start/stop module, (vii) a report writing module, and (viii) a graphic display module. Each module is composed of one or more subroutines and functions. Such a modular structure facilitates transferring improvements between models, combining models into multi‐crop models and crop/pest models, and modifying models for new applications.",openalex,llm,0.980,unreviewed,
discarded,A multi-skeleton modelling approach based on top-down design and modular product design for development of complex product layouts,Dexin Chu; Xuening Chu; Yupeng Li; Guolin Lyu; Deyi Xue,2016,Journal of Engineering Design,10.1080/09544828.2016.1227428,https://openalex.org/W2511205807,off-topic-false-hit,"Top-down design (TDD) and modular product design (MPD) are two popular design strategies for development of complex products. Although integration of these two design strategies can improve the quality and efficiency for the development of complex products, it is difficult to implement the TDD and MPD strategies simultaneously due to the lack of tools that can handle modelling of the inheritance mechanism from the abstract design descriptions to the detailed design descriptions within TDD and modelling of the relatively independent design descriptions as groups within MPD. A new multi-skeleton modelling approach is introduced in this research for layout design of complex products based on TDD and MPD. First, through studies on the inheritance mechanism between design descriptions on different levels in the hierarchical product modelling architecture and the interface relationships between different modules, design information is classified into five categories: locations, interface features, design spaces, key features and kinematic constraints. Second, these different types of design information are modelled using three types of skeletons: location skeletons, interface skeletons and published skeletons. Third, a multi-skeleton modelling scheme is introduced for the development of product descriptions from relative abstract levels to more detailed levels recursively in TDD manner with relatively independent modules. This multi-skeleton modelling approach can be used to propagate changes of product descriptions on different levels, to improve design efficiency by reusing and modifying the existing modules, and to evaluate the design at early design stage without detailed design descriptions. In addition, the multi-skeleton model can be implemented in most CAD systems. A case study is used to illustrate the effectiveness of the new multi-skeleton modelling approach.",openalex,llm,0.990,unreviewed,
kept,Modular completeness: Integrating the reuse of specified software in top-down program development,Job Zwiers; Ulrich Hannemann; Yassine Lakhneche; Willem P. de Roever; Frank Stomp,1996,Lecture notes in computer science,10.1007/3-540-60973-3_109,https://openalex.org/W1484212705,supports-claim,,openalex,llm,0.900,unreviewed,
discarded,Hierarchical modularity,M. Blume; Andrew W. Appel,1999,ACM Transactions on Programming Languages and Systems,10.1145/325478.325518,https://openalex.org/W2295347924,adjacent-subtopic,"To cope with the complexity of very large systems, it is not sufficient to divide them into simple pieces because the pieces themselves will either be too numerous or too large. A hierarchical modular structure is the natural solution. In this article we explain how that approach can be applied to software. Our compilation manager provides a language for specifying where individual modules fit into a hierarchy and how they are related semantically. We pay particular attention to the structure of the global name space of program identifiers that are used for module linkage because any potential for name clashes between otherwise unrelated parts of a program can negatively affect modularity. We discuss the theoretical issues in building software hierarchically, and we describe our implementation of CM, the compilation manager for Standard ML of New Jersey.",openalex,llm,0.900,unreviewed,
discarded,"A Survey on Microservices Architecture: Principles, Patterns and Migration Challenges",Victor Velepucha; Pamela Flores,2023,IEEE Access,10.1109/access.2023.3305687,https://openalex.org/W4385834032,adjacent-subtopic,"Microservices architecture is a new trend embraced by many organizations as a way to modernize their legacy applications. However, although there is work related to the migration process, there is a gap in the body of knowledge related to the principles they should adopt when implementing a microservices architecture. This work presents a comprehensive survey, gathering literature that explores the fundamental principles underlying the object-oriented approach and how these concepts are related to monolithic and microservices architectures. In addition, our research encompasses both monolithic architectures and microservices, along with an investigation into the design patterns and principles utilized within microservices. Our contribution is present a list of patterns used in microservices architecture, the comparation between the principles expounded by the experts in the decomposition of microservices architectures, Martin Fowler and Sam Neuman, and the forerunner of the Principle of Information Hiding, David Parnas, who discusses modularization as a mechanism to improve flexibility and understanding of a system. Additionally, we expose the advantages and disadvantages of monolithic and microservices architectures obtained from the literature review carried out in summary form, which can help as a reference for researchers from academia and industry and finally reveal the trends of microservices architectures today.",openalex,llm,0.990,unreviewed,
discarded,CHEETA: Composition of hierarchical sequential tests using ATKET,P. Vishakantaiah; Jacob A. Abraham; D.G. Saab,2002,,10.1109/test.1993.470643,https://openalex.org/W2134415960,off-topic-false-hit,"An approach to modular and hierarchical sequential circuit test generation, which exploits a top-down design methodology, uses high level test knowledge and constraint driven module test generation to target faults at the structural level, is introduced in this paper. Results obtained for several designs are provided to demonstrate the effectiveness of our approach and the need for high level knowledge along with global constraints while deriving sequential circuit tests.>",openalex,llm,0.970,unreviewed,
discarded,A modular design strategy to integrate mechanotransduction concepts in scaffold-based bone tissue engineering,Ali Entezari; Michael V. Swain; J. Justin Gooding; Iman Roohani; Qing Li,2020,Acta Biomaterialia,10.1016/j.actbio.2020.10.012,https://openalex.org/W3092726603,off-topic-false-hit,"Repair or regeneration of load-bearing bones has long been an incentive for the tissue engineering community to develop a plethora of synthetic bone scaffolds. Despite the key role of physical forces and the mechanical environment in bone regeneration, the mechanotransduction concept has rarely been incorporated in structural design of bone tissue scaffolds, particularly those made of bioactive materials such as hydrogels and bioceramics. Herein, we introduce a modular design strategy to fabricate a load bearing device that can support a wide range of hydrogel- and ceramic-based scaffolds against complex in-vivo loading conditions to induce desirable mechanical strains for bone regeneration within the scaffolds. The device is comprised of a fenestrated polymeric shell and ceramic structural pillars arranged in a sophisticated configuration to provide ample internal space for the scaffold, also enabling it to purposely regulate the levels of strains and stresses within the scaffolds. Utilizing this top-down design approach, we demonstrate that the failure load of alginate hydrogels increases 3200-fold in compression, 300-fold in shear and 75-fold in impact, achieving the values that enable them to withstand physiological loads in weight-bearing sites, while allowing generation of osteoinductive strains (i.e., 0.2-0.4%) in the hydrogel. This modular design approach opens a broad range of opportunities to utilize various bioactive but mechanically weak scaffolds for the treatment of load-bearing defects and exploiting mechanobiology strategies to improve bone regeneration.",openalex,llm,1.000,unreviewed,
kept,Abstraction hierarchies in top-down design,Glenn H. MacEwen; T. Patrick Martin,1981,Journal of Systems and Software,10.1016/0164-1212(81)90020-0,https://openalex.org/W2082480095,supports-claim,,openalex,llm,0.900,unreviewed,
kept,TOP-DOWN PROGRAMMING,Wade Ellis; Ed Lodi,1988,Elsevier eBooks,10.1016/b978-0-12-237459-3.50007-3,https://openalex.org/W86948017,supports-claim,,openalex,llm,0.850,unreviewed,
discarded,Decoupling change from design,Michael VanHilst; David Notkin,1996,,10.1145/239098.239109,https://openalex.org/W2111299451,adjacent-subtopic,"Parnas' seminal 1972 paper, ""On the Criteria To Be Used in Decomposing Systems into Modules,"" identified simplifying change as a critical criterion for modularizing software. Successful designs are those in which a change can be accommodated by modifying a single module. There is a tacit assumption in most of the literature that once a change has been limited to a single module, the cost of making the change is essentially inconsequential. But modules have complexity of their own and are frequently large. Thus, making a change can be expensive, even if limited to a single module.We present a method of decomposing modules into smaller components for the purpose of supporting change. Although similar to the approach of modularizing programs described by Parnas, our approach is specific to decomposing modules. It is not intended to replace traditional high level modularization but rather to augment it with a second level of modularization where the standard of information hiding can be relaxed. The goal of the method is to make modules easier to change by decomposing them around smaller design decisions---ideally encoding only one design choice per submodule component.In this paper we show how submodule components can be used to address the issue of change. We also demonstrate how the ability to address change with submodule components is, to a large extent, independent of the design level modularization. Moreover, we show that, at least in some cases, by using submodule components the choice of high level modularization can itself be changed without having to rewrite large amounts of code.A method of implementation is presented using inheritance, parameterization, and static binding in a way that minimizes implementation dependencies between components. The method supports fine grained decomposition with flexible composability and almost no runtime overhead.",openalex,llm,0.820,unreviewed,
discarded,Top-down design for a system to control operant choice experiments,Sandra Hale; Joel Myerson; Francis M. Miezin,1982,Behavior Research Methods,10.3758/bf03202165,https://openalex.org/W2055809070,off-topic-false-hit,,openalex,llm,0.950,unreviewed,
