status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,On the Criteria to Be Used in Decomposing Systems into Modules,David Lorge Parnas,1971,,10.21236/ad0773837,https://openalex.org/W2988746365,duplicate-reprint-of-cited-source,"D.L. Parnas has had an enormous impact on program design - - or as most people now call it --- but his published work has been read by a surprisingly small number of EDP professionals. The following paper, which appeared in the December 1972 issue of Communications of the A CM, is included in this collection of structured classics because it is the source of many now-familiar concepts and phrases. It is the source for the phrase hiding, and is probably Parnas' best-known, if little-read, work.

In this paper, Parnas attacked the whole mystique of modularization, asking questions that, for the most part, had been entirely ignored by the EDP profession: is a module? distinguishes a good module from a bad How do we go about modularizing a program? And he posed his argument at a time when modular programming still was very much a buzzword.

Most of his argument is based on one example: the KWlC index system. Two different modularizations are presented in this paper, and it becomes apparent that one of them is substantially superior to the other --- superior, that is, if one defines superiority in terms of ease of maintenance.

If you're like me, you probably will become puzzled halfway through the presentation of his example. Where did these two modularizations come from? you'll find yourself asking. What would make the average programmer stupid enough to come up with the first kind of modularization, and how would he be clever enough to invent the second, demonstrably superior, one? If these questions occur to you, be patient Parnas does provide the answers later on in the paper. As he points out, the first modularization probably was derived from flowcharting the problem --- an approach still used by many people today. And the second modularization came from a careful consideration of the design decisions that were likely to change.

One of the most useful contributions made by Parnas in this paper is the list of practical suggestions --- specifically, a list of the typical kinds of design decisions that should be hidden within a single module. For those who find information hiding a vague topic, the examples help considerably.

For a long time, Parnas' work seemed to be unrelated to many of the other developments in the structured field, despite the effort Parnas makes in this paper to relate his ideas to the hierarchical design concepts that Dijkstra was publishing at about the same time. More recently, though, it has become evident that his ideas fit neatly into the realm of structured design, and that they are quite compatible with, say, the ideas presented by Stevens, Myers, and Constantine in Structured Design [Paper 18]. The typical consequence of not hiding information is excessive coupling between modules, to use the term first introduced by Constantine; and one also could argue that information hiding is a design heuristic, much like the span of control heuristic presented by Stevens, Myers, and Constantine.","openalex, dblp, wos",human,,human,
discarded,Fitting Linear Mixed-Effects Models Using <b>lme4</b>,Douglas M. Bates; Martin Mächler; Benjamin M. Bolker; Steve Walker,2015,Journal of Statistical Software,10.18637/jss.v067.i01,https://openalex.org/W1951724000,off-topic-false-hit,"Maximum likelihood or restricted maximum likelihood (REML) estimates of the parameters in linear mixed-effects models can be determined using the lmer function in the lme4 package for R. As for most model-fitting functions in R, the model is described in an lmer call by a formula, in this case including both fixed- and random-effects terms. The formula and data together determine a numerical representation of the model from which the profiled deviance or the profiled REML criterion can be evaluated as a function of some of the model parameters. The appropriate criterion is optimized, using one of the constrained optimization functions in R, to provide the parameter estimates. We describe the structure of the model, the steps in evaluating the profiled deviance or REML criterion, and the structure of classes or types that represents such a model. Sufficient detail is included to allow specialization of these structures by users who wish to write functions to fit specialized linear mixed models, such as models incorporating pedigrees or smoothing splines, that are not easily expressible in the formula language used by lmer.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,On the Criteria To Be Used in Decomposing Systems into Modules (Reprint).,David Lorge Parnas,2002,,,https://openalex.org/W2739910722,duplicate-reprint-of-cited-source,,"openalex, dblp, wos",human,,human,
discarded,Protein complexes and functional modules in molecular networks,Victor Spirin; Leonid A. Mirny,2003,Proceedings of the National Academy of Sciences,10.1073/pnas.2032324100,https://openalex.org/W2152495216,off-topic-false-hit,"Proteins, nucleic acids, and small molecules form a dense network of molecular interactions in a cell. Molecules are nodes of this network, and the interactions between them are edges. The architecture of molecular networks can reveal important principles of cellular organization and function, similarly to the way that protein structure tells us about the function and organization of a protein. Computational analysis of molecular networks has been primarily concerned with node degree [Wagner, A. & Fell, D. A. (2001) Proc. R. Soc. London Ser. B 268, 1803-1810; Jeong, H., Tombor, B., Albert, R., Oltvai, Z. N. & Barabasi, A. L. (2000) Nature 407, 651-654] or degree correlation [Maslov, S. & Sneppen, K. (2002) Science 296, 910-913], and hence focused on single/two-body properties of these networks. Here, by analyzing the multibody structure of the network of protein-protein interactions, we discovered molecular modules that are densely connected within themselves but sparsely connected with the rest of the network. Comparison with experimental data and functional annotation of genes showed two types of modules: (i) protein complexes (splicing machinery, transcription factors, etc.) and (ii) dynamic functional units (signaling cascades, cell-cycle regulation, etc.). Discovered modules are highly statistically significant, as is evident from comparison with random graphs, and are robust to noise in the data. Our results provide strong support for the network modularity principle introduced by Hartwell et al. [Hartwell, L. H., Hopfield, J. J., Leibler, S. & Murray, A. W. (1999) Nature 402, C47-C52], suggesting that found modules constitute the ""building blocks"" of molecular networks.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,Hierarchical Reinforcement Learning with the MAXQ Value Function Decomposition,Tom Dietterich,2000,Journal of Artificial Intelligence Research,10.1613/jair.639,https://openalex.org/W2121517924,adjacent-subtopic,"This paper presents a new approach to hierarchical reinforcement learning based on decomposing the target Markov decision process (MDP) into a hierarchy of smaller MDPs and decomposing the value function of the target MDP into an additive combination of the value functions of the smaller MDPs. The decomposition, known as the MAXQ decomposition, has both a procedural semantics---as a subroutine hierarchy---and a declarative semantics---as a representation of the value function of a hierarchical policy. MAXQ unifies and extends previous work on hierarchical reinforcement learning by Singh, Kaelbling, and Dayan and Hinton. It is based on the assumption that the programmer can identify useful subgoals and define subtasks that achieve these subgoals. By defining such subgoals, the programmer constrains the set of policies that need to be considered during reinforcement learning. The MAXQ value function decomposition can represent the value function of any policy that is consistent with the given hierarchy. The decomposition also creates opportunities to exploit state abstractions, so that individual MDPs within the hierarchy can ignore large parts of the state space. This is important for the practical application of the method. This paper defines the MAXQ hierarchy, proves formal results on its representational power, and establishes five conditions for the safe use of state abstractions. The paper presents an online model-free learning algorithm, MAXQ-Q, and proves that it converges with probability 1 to a kind of locally-optimal policy known as a recursively optimal policy, even in the presence of the five kinds of state abstraction. The paper evaluates the MAXQ representation and MAXQ-Q through a series of experiments in three domains and shows experimentally that MAXQ-Q (with state abstractions) converges to a recursively optimal policy much faster than flat Q learning. The fact that MAXQ learns a representation of the value function has an important benefit: it makes it possible to compute and execute an improved, non-hierarchical policy via a procedure similar to the policy improvement step of policy iteration. The paper demonstrates the effectiveness of this non-hierarchical execution experimentally. Finally, the paper concludes with a comparison to related work and a discussion of the design tradeoffs in hierarchical reinforcement learning.","openalex, dblp, wos",llm,0.920,unreviewed,
discarded,Development of a Modular Design and Detachable Mechanism for Safety Support Products in Winter Ice Fishing,"Li, Cuiyu; Hao, Zhongjie; Su, Chen; Bai, Licen",2025,APPLIED SCIENCES-BASEL,10.3390/app15073496,https://www.webofscience.com/wos/woscc/full-record/WOS:001463665000001,off-topic-false-hit,"To enhance the adaptability and disassemblability of winter ice fishing safety auxiliary products, a modular design approach was introduced during the design process. Axiomatic design (AD) and design structure matrix (DSM) were employed as the theoretical guidance and methodological framework. In the design process, the ""Z-mapping"" method was used to reanalyze the product's requirements, functions, and structure, progressively decomposing the overall function and constructing a corresponding design matrix. This approach converted initial user requirements into detailed functional specifications and design parameters. Geometric correlation was used as the evaluation criterion, with values assigned to the design matrix, leading to the development of a correlation matrix for the design parameters of the winter ice fishing safety auxiliary product. System clustering techniques were then applied to optimize the distribution of matrix values, allowing for the identification of functional module areas. Based on these results, a modular design scheme was proposed. The findings indicate that the Kano-AD-DSM-based design strategy significantly improved the disassemblability of the winter ice fishing safety auxiliary product, which is crucial for protecting the safety of ice fishers, reducing physical exertion, and enhancing the ice fishing experience. Moreover, the multi-module design allows the product to be flexibly configured and upgraded based on varying operational needs and personalized user requirements, significantly improving its adaptability and practicality. This research not only provides new theoretical insights for the innovative design of winter ice fishing safety auxiliary products but also offers valuable references for the modular design of similar products.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,Spectrally Selective Mirrors with Combined Optical and Thermal Benefit for Photovoltaic Module Thermal Management,"Slauch, Ian M.; Deceglie, Michael G.; Silverman, Timothy J.; Ferry, Vivian E.",2018,ACS PHOTONICS,10.1021/acsphotonics.7b01586,https://www.webofscience.com/wos/woscc/full-record/WOS:000430642500049,off-topic-false-hit,"Waste heat generated during daytime operation of a solar module will raise its temperature and reduce cell efficiency. In addition to thermalization and carrier recombination, one major source of excess heat in modules is the parasitic absorption of light with sub-bandgap energy. Parasitic absorption can be prevented if sub-bandgap radiation is reflected away from the module. We report on the design considerations and projected changes to module energy yield for photonic reflectors capable of reflecting a portion of sub-bandgap radiation while maintaining or improving transmission of light with energy greater than the semiconductor bandgap. Using a previously developed, self-consistent opto-electro-thermal finite-element simulation, we calculate the total additional energy generated by a module, including various photonic reflectors, and decompose these benefits into thermal and optical effects. We show that the greatest total energy yield improvement comes from photonic mirrors designed for the outside of the glass, but that mirrors placed between the glass and the encapsulant can have significant thermal benefit. We then show that optimal photonic mirror design requires consideration of all angles of incidence, despite unequal amounts of radiation arriving at each angle. We find that optimized photonic mirrors will be omnidirectional in the sense that they have beneficial performance, regardless of the angle of incidence of radiation. By fulfilling these criteria, photonic mirrors can be used at different geographic locations or different tilt angles than their original optimization conditions with only marginal changes in performance. We show designs that improve energy output in Golden, Colorado by 3.7% over a full year. This work demonstrates the importance of considering real-world irradiance and weather conditions when designing optical structures for solar applications.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,Parallel Decomposition for Safety-Critical Systems,"Uygur, Guerkan; Sattler, Sebastian M.",2013,2013 3RD INTERNATIONAL ELECTRIC DRIVES PRODUCTION CONFERENCE (EDPC),,https://www.webofscience.com/wos/woscc/full-record/WOS:000331074700048,adjacent-subtopic,"In this paper we are dealing with the following problem definition: let be given a distributed assembly line composed of modules (digital units) and control units (ECU), linked via a bus interface. Now, consider the scenario where each ECU gets its input from the operating environment (e. g. analog-to-digital sensors) and feeds its output to different modules. The triggered states of these modules are control inputs for actuators. We show how to decompose the overall digital unit into sub-modules and the overall ECU into sub-ECUs. The components should operate in parallel. For consistency, such a decomposition approach needs to result in system level as well as in logic (digital) level in a one-to-one manner as possible. We keep this criterion by using a formalism, which has its representations both in system level and asynchronously digital circuit level, whereby the different types of representations are ""uniquely glued"" by algebraic automata based modeling. It is a decomposition based on axioms. It implies that on system level a digital unit - in general an arbitrary digital automaton - becomes subdivided into sub-functions, and on logic level, the structure of a module - generally an arbitrary asynchronously feed-backed digital circuitry - becomes decomposed into sub-structures. The decomposition has to warrant that the original control function of the ECU is represented by sub-ECUs. The method also takes care of functional hazards and risks using special techniques like filtering and freezing, which are inherently provided by the underlying axioms.","openalex, dblp, wos",llm,0.940,unreviewed,
discarded,Modular first-order ontologies via repositories,"Grueninger, Michael; Hahmann, Torsten; Hashemi, Ali; Ong, Darren; Ozgovde, Atalay",2012,APPLIED ONTOLOGY,10.3233/AO-2012-0106,https://www.webofscience.com/wos/woscc/full-record/WOS:000307527100004,adjacent-subtopic,"From its inception, the focus of ontological engineering has been to support the reusability and shareability of ontologies, as well as interoperability of ontology-based software systems. Among the approaches employed to address these challenges have been ontology repositories and the modularization of ontologies. In this paper we combine these approaches and use the relationships between first-order ontologies within a repository (such as non-conservative extension and relative interpretation) to characterize the criteria for modularity. In particular, we introduce the notion of core hierarchies, which are sets of theories with the same non-logical lexicons and which are all non-conservative extensions of a unique root theory. The technique of relative interpretation leads to the notion of reducibility of a theory to a set of theories in different core hierarchies. We show how these relationships support a semi-automated procedure that decomposes an ontology into irreducible modules. We also propose a semi-automated procedure that can use the relationships between modules to characterize which modules can be shared and reused among different ontologies.","openalex, dblp, wos",llm,0.970,unreviewed,
discarded,Retroactivity as a Criterion to Define Modules in Signaling Networks,"Saez-Rodriguez, Julio; Conzelmann, Holger; Ederer, Michael; Gilles, Ernst Dieter",2011,DESIGN AND ANALYSIS OF BIOMOLECULAR CIRCUITS:ENGINEERING APPROACHES TO SYSTEMS AND SYNTHETIC BIOLOGY,10.1007/978-1-4419-6766-4_7,https://www.webofscience.com/wos/woscc/full-record/WOS:000291666800007,off-topic-false-hit,"The concept of modularity has been widely studied in the context of molecular biology. Since engineering sciences are used to work in a modular manner, it is tempting to approach the definition of biological modules from an engineering perspective. From a system-theoretical point of view an interesting criterion might be the definition of modules where both the input signals and the output signals are unidirectional, that is, there is no retroactivity. In this chapter, we review the applicability of this concept to biological networks. We start describing which biochemical situations can lead to absence of retroactivity. Then, we show how this concept can be automatized into an algorithm to decompose biochemical networks into modules so that the retroactivity among the modules is minimized. This decomposition facilitates the analysis of complex models because the modules can, to some degree, be studied separately. We complement this analysis with a consideration of retroactivity in signal transduction processes using a domain-oriented description. Finally, we explore the interplay between retroactivity and thermodynamics in the domain-oriented description, and show how the binding site phosphorylation is a mechanism that is able to realize unidirectional signal transduction.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,Design environment for structural design: application to modern multideck ships,"Zanic, V.; Andric, J.; Prebeg, P.",2009,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART M-JOURNAL OF ENGINEERING FOR THE MARITIME ENVIRONMENT,10.1243/14750902JEME108,https://www.webofscience.com/wos/woscc/full-record/WOS:000278880500008,off-topic-false-hit,"This paper presents a design environment capable of embedding multiple quality criteria for structural design and to provide the decision support problem (DSP) rationale for the concept design phase. The general mathematical model contains the analysis and the synthesis modules. The analysis module can be decomposed into six meta-systems of which two basic systems provide physical and environmental definitions of the problem/process and the other four are behavioural systems for modelling of response, adequacy, reliability, and quality. Synthesis modules enable the interactive design problem definition, usage of multiple optimization solvers (Monte Carlo- and fractional factorial experiment-based evolution strategies (ES-MC and ES-FFE), sequential linear programming (SLP), multiobjective genetic algorithms (MOGA), and multiobjective particle swarm optimization (MOPSO)) and five-dimensional graphic views of the Pareto frontier in design and attribute spaces. The methodology combines the fast concept exploration of design variants using generic finite element modelling (FEM) models and a two-step decision support procedure (based on topology and scantling optimization) in the concept design phase. The benefits of using the presented approach are demonstrated on the complex problem of multideck ships with hull superstructures interaction. The first example shows the good accuracy of the primary response analysis of the cruise ship generic three-dimensional FEM model. The second example briefly presents the complete structural optimization of the International Ship and Offshore Structures Congress (ISSC'06) passenger ship benchmark.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,Towards a toolkit for the analysis and design of systems with self-management capabilities,"Koenig, Ralf; Hegering, Heinz-Gerd",2007,"INTER-DOMAIN MANAGEMENT, PROCEEDINGS",,https://www.webofscience.com/wos/woscc/full-record/WOS:000247853100017,adjacent-subtopic,"Systems with more and more sophisticated self-management capabilities are introduced in many application domains, such as robotics, the military, aerospace, ground vehicles, IT network and systems management. So far, descriptions of such systems are neither decomposed into common modules nor aligned to a common reference model. For this reason, it is hard to compare them regarding common cross-domain properties of systems with self-management capabilities (SwSMC). It is also hard to transfer design knowledge from one application domain to another. A review of related work reveals few publications with guidance to analytical decomposition into functional modules and the identification of patterns specific to the structure and behavior as well as design and use of self-management capabilities.

To approach this problem, by using cross-domain evaluation criteria and identification of common patterns we can achieve uniformly structured system descriptions. The approach will be implemented by a common system model of SwSMC, an evaluation sheet for such systems, an evaluation results repository, a pattern catalogue and a set of recommendations how to apply the patterns during the design of such systems and keeping an eye on effectiveness and efficiency. So far, a system model and the evaluation sheet have been created, and some evaluations of research prototypes have been carried out. Despite the low number of evaluations so far, first patterns stand out.","openalex, dblp, wos",llm,0.930,unreviewed,
discarded,Determination of an optimal retry time in multiple-module computing systems,"Hou, CJ; Shin, KG",1996,IEEE TRANSACTIONS ON COMPUTERS,,https://www.webofscience.com/wos/woscc/full-record/WOS:A1996UD13900012,adjacent-subtopic,"The 'optimal' (in some sense) amount of time used for (or the optimal number of times) retrying an instruction upon detection of an error in a computing system is usually determined under the assumption that the system is composed of a single module, within which all fault activities are confined until some module-replacement action is taken. However, a computing system is usually composed of at least three modules, namely, CPU, memory, and I/O, and the execution of an instruction often requires the cooperation of two or more modules. It is thus more realistic to consider the fault activities in multiple-module systems.

In this paper, we first relax the single-module assumption and model the fault activities in a multiple-module system as a Markov process. We apply the randomization method to decompose the continuous-time Markov chain into a discrete-time Markov chain subordinated to a Poisson process. Using this decomposition, we can derive several interesting measures, such as 1) the conditional probability of successful retry given a retry period and the fact that a non-permanent fault has occurred, 2) the mean time-to-system recovery, and 3) the distribution of the time until which all modules in the system enter a fault-free state. All the measures derived are used to determine, along with the parameters characterizing fault activities and costs of recovery techniques, a) whether or not retry should be used as a first-step recovery means upon detection of an error, and b) the best retry period or number of retries that satisfies a given criterion, e.g., a specific probability of successful retry.","openalex, dblp, wos",llm,0.980,unreviewed,
kept,A rational design process: How and why to fake it,David Lorge Parnas; Paul Clements,1986,IEEE Transactions on Software Engineering,10.1109/tse.1986.6312940,https://openalex.org/W2096360482,criticism,"Many have sought a software design process that allows a program to be derived systematically from a precise statement of requirements. It is proposed that, although designing a real product in that way will not be successful, it is possible to produce documentation that makes it appear that the software was designed by such a process. The ideal process and the documentation that it requires are described. The authors explain why one should attempt to design according to the ideal process and why one should produce the documentation that would have been produced by that process. The contents of each of the required documents are outlined.","openalex, dblp, wos",human,,human,
discarded,A rational design process: how and why to fake it,David Lorge Parnas; Paul Clements,2001,"Addison-Wesley Longman Publishing Co., Inc. eBooks",,https://openalex.org/W2291145911,duplicate-reprint-of-cited-source,"Software Engineers have been searching for the ideal software development process: a process in which programs are derived from specifications in the same way that lemmas and theorems are derived from axioms in published proofs. After explaining why we can never achieve it, this paper describes such a process. The process is described in terms of a sequence of documents that should be produced on the way to producing the software. We show that such documents can serve several purposes. They provide a basis for preliminary design review, serve as reference material during the coding, and guide the maintenance programmer in his work. We discuss how these documents can be constructed using the same principles that should guide the software design. The resulting documentation is worth much more than the afterthought documentation that is usually produced. If we take the care to keep all of the documents up-to-date, we can create the appearance of a fully rational design process.","openalex, dblp, wos",human,,human,
discarded,A rational design process: How and why to fake it,David Lorge Parnas; Paul Clements,1985,Lecture notes in computer science,10.1007/3-540-15199-0_6,https://openalex.org/W2171455951,duplicate-reprint-of-cited-source,,"openalex, dblp, wos",human,,human,
discarded,Correction to “a rational design process: How and why to fake it”,David Lorge Parnas; Paul Clements,1986,IEEE Transactions on Software Engineering,10.1109/tse.1986.6312991,https://openalex.org/W1990625691,erratum-to-cited-source,"A careful reader, Max Stern of Teradata Corporation, has brought to our attention two errors in the above paper. <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</sup> On page 253 in the second paragraph under point 4) the text reads, “A purely digital or purely hybrid computer is a special case of this general module.” It should read, “A purely digital or purely analog computer is a special case of this general model.”","openalex, dblp, wos",human,,human,
discarded,Fake News: A Definition,Axel Gelfert,2018,Informal Logic,10.22329/il.v38i1.5068,https://openalex.org/W2790829410,off-topic-false-hit,"Despite being a new term, ‘fake news’ has evolved rapidly. This paper argues that it should be reserved for cases of deliberate presentation of (typically) false or misleading claims as news, where these are misleading by design. The phrase ‘by design’ here refers to systemic features of the design of the sources and channels by which fake news propagates and, thereby, manipulates the audience’s cognitive processes. This prospective definition is then tested: first, by contrasting fake news with other forms of public disinformation; second, by considering whether it helps pinpoint conditions for the (recent) proliferation of fake news.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,Countering Misinformation and Fake News Through Inoculation and Prebunking,Stephan Lewandowsky; Sander van der Linden,2021,European Review of Social Psychology,10.1080/10463283.2021.1876983,https://openalex.org/W3130700834,off-topic-false-hit,"There has been increasing concern with the growing infusion of misinformation, or “fake news”, into public discourse and politics in many western democracies. Our article first briefly reviews the current state of the literature on conventional countermeasures to misinformation. We then explore proactive measures to prevent misinformation from finding traction in the first place that is based on the psychological theory of “inoculation”. Inoculation rests on the idea that if people are forewarned that they might be misinformed and are exposed to weakened examples of the ways in which they might be misled, they will become more immune to misinformation. We review a number of techniques that can boost people’s resilience to misinformation, ranging from general warnings to more specific instructions about misleading (rhetorical) techniques. We show that based on the available evidence, inoculation appears to be a promising avenue to help protect people from misinformation and “fake news”.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,Why Have Americans Become More Obese?,David Cutler; Edward L. Glaeser; Jesse M. Shapiro,2003,The Journal of Economic Perspectives,10.1257/089533003769204371,https://openalex.org/W3122932806,off-topic-false-hit,"Americans have become considerably more obese over the past 25 years. This increase is primarily the result of consuming more calories. The increase in food consumption is itself the result of technological innovations which made it possible for food to be mass prepared far from the point of consumption, and consumed with lower time costs of preparation and cleaning. Price changes are normally beneficial, but may not be if people have self-control problems. This applies to some, but not most, of the population.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,Echo chambers and viral misinformation: Modeling fake news as complex contagion,Petter Törnberg,2018,PLoS ONE,10.1371/journal.pone.0203958,https://openalex.org/W2890436397,off-topic-false-hit,"The viral spread of digital misinformation has become so severe that the World Economic Forum considers it among the main threats to human society. This spread have been suggested to be related to the similarly problematized phenomenon of ""echo chambers"", but the causal nature of this relationship has proven difficult to disentangle due to the connected nature of social media, whose causality is characterized by complexity, non-linearity and emergence. This paper uses a network simulation model to study a possible relationship between echo chambers and the viral spread of misinformation. It finds an ""echo chamber effect"": the presence of an opinion and network polarized cluster of nodes in a network contributes to the diffusion of complex contagions, and there is a synergetic effect between opinion and network polarization on the virality of misinformation. The echo chambers effect likely comes from that they form the initial bandwagon for diffusion. These findings have implication for the study of the media logic of new social media.","openalex, dblp, wos",llm,0.990,unreviewed,
discarded,A RATIONAL DESIGN PROCESS - HOW AND WHY TO FAKE IT,"PARNAS, DL; CLEMENTS, PC",1986,IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,,https://www.webofscience.com/wos/woscc/full-record/WOS:A1986AYV1000007,duplicate-reprint-of-cited-source,,"openalex, dblp, wos",human,,human,
discarded,Process models in design and development,David C. Wynn; P. John Clarkson,2017,Research in Engineering Design,10.1007/s00163-017-0262-7,https://openalex.org/W2734506432,adjacent-subtopic,"Many models of the design and development process have been published over the years, representing it for different purposes and from different points of view. This article contributes an organising framework that clarifies the topology of the literature on these models and thereby relates the main perspectives that have been developed. The main categories of model are introduced. Their contexts, advantages, and limitations are considered through discussion of selected examples. It is demonstrated that the framework integrates coverage of earlier reviews and as such provides a new perspective on the literature. Finally, key characteristics of design and development process models are discussed considering their applications in practice, and opportunities for further research are suggested. Overall, the article should aid researchers in positioning new models and new modelling approaches in relation to state-of-the-art. It may also be of interest to practitioners and educators seeking an overview of developments in this area.","openalex, scopus",llm,0.900,unreviewed,
discarded,The prediction of faulty classes using object-oriented design metrics,Khaled El Emam; Walcélio L. Melo; Javam C. Machado,2001,Journal of Systems and Software,10.1016/s0164-1212(00)00086-8,https://openalex.org/W2135250985,adjacent-subtopic,"Contemporary evidence suggests that most field faults in software applications are found in a small percentage of the software's components. This means that if these faulty software components can be detected early in the development project's life cycle, mitigating actions can be taken, such as a redesign. For object-oriented applications, prediction models using design metrics can be used to identify faulty classes early on. In this paper we report on a study that used object-oriented design metrics to construct such prediction models. The study used data collected from one version of a commercial Java application for constructing a Prediction model. The model was then validated on a subsequent release of the same application. Our results indicate that the prediction model has a high accuracy. Furthermore, we found that an export coupling (EC) metric had the strongest association with fault-proneness, indicating a structural feature that may be symptomatic of a class with a high probability of latent faults. (C) 2001 Elsevier Science Inc. All rights reserved.","openalex, scopus",llm,0.970,unreviewed,
kept,"Organisation of design activities: opportunistic, with hierarchical episodes",Willemien Visser,1994,Interacting with Computers,10.1016/0953-5438(94)90015-9,https://openalex.org/W2067944782,qualifies-claim; criticism,"The organisation of actual design activities, even by experts involved in routine tasks, is not appropriately characterised by the retrieval of pre-existing plans, but is opportunistic (possibly with hierarchical episodes at a local level, but not globally hierarchical). Actually executed design actions depend, at each moment t, on the evaluation of actions proposed at t−1. These proposals can be made by preestablished plans, but also by other action-proposal knowledge structures. This position is supported by results from diverse empirical design studies. A major reason why design activities are organised opportunisically is that, even if designers possess plans which they may retrieve and use, the designers very often deviate from these plans so that their activities satisfy action-management constraints, of which the most important is cognitive economy. Two types of variables underlying this opportunism are discussed: situational and processing. If design is opportunistically organised, a support system which imposes a hierarchically structured design process will probably handicap designers. Suggestions for systems offering real support are formulated.","openalex, scopus",human,0.820,human,
discarded,Pursuing the method of multiple working hypotheses for hydrological modeling,Martyn Clark; Dmitri Kavetski; Fabrizio Fenicia,2011,Water Resources Research,10.1029/2010wr009827,https://openalex.org/W1537396274,off-topic-false-hit,"Ambiguities in the representation of environmental processes have manifested themselves in a plethora of hydrological models, differing in almost every aspect of their conceptualization and implementation. The current overabundance of models is symptomatic of an insufficient scientific understanding of environmental dynamics at the catchment scale, which can be attributed to difficulties in measuring and representing the heterogeneity encountered in natural systems. This commentary advocates using the method of multiple working hypotheses for systematic and stringent testing of model alternatives in hydrology. We discuss how the multiple‐hypothesis approach provides the flexibility to formulate alternative representations (hypotheses) describing both individual processes and the overall system. When combined with incisive diagnostics to scrutinize multiple model representations against observed data, this provides hydrologists with a powerful and systematic approach for model development and improvement. Multiple‐hypothesis frameworks also support a broader coverage of the model hypothesis space and hence improve the quantification of predictive uncertainty arising from system and component nonidentifiabilities. As part of discussing the advantages and limitations of multiple‐hypothesis frameworks, we critically review major contemporary challenges in hydrological hypothesis‐testing, including exploiting different types of data to investigate the fidelity of alternative process representations, accounting for model structure ambiguities arising from major uncertainties in environmental data, quantifying regional differences in dominant hydrological processes, and the grander challenge of understanding the self‐organization and optimality principles that may functionally explain and describe the heterogeneities evident in most environmental systems. We assess recent progress in these research directions, and how new advances are possible using multiple‐hypothesis methodologies.","openalex, scopus",llm,0.980,unreviewed,
kept,Stepwise design of real-time systems,Reino Kurki-Suonio,1991,ACM SIGSOFT Software Engineering Notes,10.1145/123041.123063,https://openalex.org/W2133662917,supports-claim,"The joint action approach to modeling of reactive systems is presented and augmented with real time.This leads to a stepwise design method where temporal logic of actions can be used for formal reasoning, superposition is the key mechanism for transformations, the advantages of closed-system modularity are utilized, logical properties are addressed before real-time properties, and real-time properties are enforced without any specific assumptions on scheduling.As a result, real-time modeling is made possible already at early stages of specification, and increased insensitivity is achieved with respect to properties imposed by implementation environments.","openalex, scopus",llm,0.980,unreviewed,
discarded,Experimenting for sustainability transitions: A systematic literature review,Frans Sengers; Anna Wieczorek; Rob Raven,2016,Technological Forecasting and Social Change,10.1016/j.techfore.2016.08.031,https://openalex.org/W2519388072,off-topic-false-hit,"Abstract This review paper systematically queries the Sustainability Transitions literature to unpack the concept of ‘experimentation’. We define an experiment as an inclusive, practice-based and challenge-led initiative, which is designed to promote system innovation through social learning under conditions of uncertainty and ambiguity. A distinction is made between various terms (niche experiments, bounded socio-technical experiments, transition experiments, sustainability experiments and grassroots experiments), each with their own theoretical backgrounds and discursive and empirical focal points. Observed patterns and trends in the literature are discussed, as well as promising lines of enquiry for further exploration of- and a reflection on experimenting for sustainability transitions in the context of the welfare state.","openalex, scopus",llm,0.990,unreviewed,
discarded,"Synthesizing value sensitive design, responsible research and innovation, and energy justice: A conceptual review",Kirsten Jenkins; Shannon Spruit; Christine Milchram; Johanna Höffken; Behnam Taebi,2020,Energy Research & Social Science,10.1016/j.erss.2020.101727,https://openalex.org/W3049141996,off-topic-false-hit,"Abstract Many academic approaches that claim to consider the broad set of social and ethical issues relevant to energy systems sit side-by-side without conversation. This paper considers three such literatures: Value Sensitive Design, Responsible Research and Innovation and the Energy Justice framework. We argue that whilst definitions of these concepts appear, on face value, to be united by a common normative goal – improving the social outcomes and mitigating sensitivities at the interface of technological energy systems and human livelihoods –, their existence in academic silos has obscured complementarities, which, once synthesized, might increase their overall academic and practical relevance. This paper fills the emergent gap of critically discussing the concepts and their strengths and challenges as well as how they could contribute to each other. It compares: (1) the things that they claim to tackle, (2) the solutions they claim to provide and (3) the points that clearly distinguish one approach from another (if any at all). Not only does this make this paper the first of its kind, but it also makes it an impactful one. With each concept gaining various degrees of support in academia and practice, our discussion reveals where tensions exist and where positive gains can be made. We identify five opportunities for collaboration and integration with implications for the achievement of energy systems that are acceptable from a societal and ethical perspective.","openalex, scopus",llm,0.990,unreviewed,
