status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Biometrical Journal and Reproducible Research,Torsten Hothorn; Leonhard Held; Tim Friede,2009,Biometrical Journal,10.1002/bimj.200900154,https://openalex.org/W2036089620,adjacent-subtopic,"Biometrical Journal serves the scientific community for over 50 years by publishing biostatistical innovations (Bergholt et al., 2008; Victor et al., 2008). These articles make a difference in many fields of our discipline, for example, in clinical trials methodology or survival analysis. Even more important, the journal helps to transfer new theoretical insights and statistical methods to medicine and life sciences. Although being already very successful in this direction, there remains much to be done to further increase the quality of articles published by Biometrical Journal and to increase the scientific impact of this research. Almost all articles in Biometrical Journal present new methodology, and many authors provide mathematical proofs demonstrating correctness or optimality in some sense. These theoretical contributions are carefully checked by referees and Associate Editors. This thorough review process ensures the high quality of accepted articles. Theoretical results are often accomplished by empirical investigations. The majority of authors choose to analyse data previously published elsewhere to demonstrate the practical relevance of their contribution. The performance of new statistical methodology is often studied empirically through simulation experiments. However, empirical investigations rely heavily on data and computer programs. Correct and efficient implementation in a computer program is crucial for simulation experiments, for summarising the results in figures and tables, and for the statistical analysis of real data. Although referees try to do their best to detect inconsistencies in the theoretical parts of an article, it is hard to comment on the validity of simulation experiments or the correctness of a specific data analysis. Indeed, due to the increasing complexity of statistical methodology with many control or tuning parameters, it is often impossible to reproduce published results. For example, in a recent letter to the Editor, Rubio and Pérez-Elizalde (2009) have identified numerical problems of a Markov Chain Monte Carlo (MCMC) analysis in Mendoza and Gutiérrez-Pena (1999). The article is perfectly valid from a theoretical point of view and the MCMC algorithm used is also correct in principle. However, convergence problems and perhaps too small Monte Carlo sample size have led to rather misleading results. Moreover, for many practitioners, it may be hard or even impossible to apply a new method if no software is readily available. Under these circumstances, it is unlikely that a new method will make its way into applications. Thus, an article might not get the credit (usually measured by the number of citations) it deserves. Why? The reason is simple and best described by what de Leeuw (2001) coined Claerbout's principle after the geophysicist Jon Claerbout: An article about computational science in a scientific publication is not the scholarship itself, it is merely advertising of the scholarship. The actual scholarship is the complete software development environment and the complete set of instructions which generate the figures. This principle has been defined by Buckheit and Donoho (1995) and is elaborated by Schwab, Karrenbach, and Claerbout, (2000). Translated into biostatistical terms this simply means: The scholarship does not only consist of theorems and proofs but also (and perhaps even more important) of data, computer code and a runtime environment which provides readers with the possibility to reproduce all tables and figures in a article. In this sense, a piece of reproducible research is an article that provides readers with all the materials that are needed to produce the same results as described in the publication. These ideas have been widely adopted in statistics in the meantime, see for example Leisch and Rossini (2003) or Gentleman and Temple Lang (2007). An important question comes to our mind: Which proportion of articles in Biometrical Journal actually meets this high-quality standard? As statisticians, we have investigated this question by analysing a small questionnaire on all regular articles published last year in volume 50 of Biometrical Journal (omitting the special issue on Multiple Comparison Procedures). For each article, we recorded whether or not an article presents simulation results and one or more practical examples. In addition, we checked if access to data was given (either directly in the article or in the electronic form – we did not check references to other articles for the availability of the complete data). Last but not least, we looked for computer source code or binary programs implementing (parts of) the proposed methodology. In total, 56 articles have been published in the five regular issues of volume 50. As summarised in Table 1, there are 53 articles with either simulations and/or illustrating examples. Only 17 of these articles provide access to data in some form and only eight articles give the readers the possibility to experiment themselves with computer code. Access to both code and data was given by six articles (Piepho, Richter, and Williams, 2008; Häducke, Pahlke, and Ziegler, 2008; Kuss, Blankenburg, and Härting, 2008; Bretz et al., 2008; Hothorn, Bretz, and Westfall, 2008; Li et al., 2008), corresponding to 11% of articles that at least potentially can be seen as reproducible research. That is not too bad, but there is much room for improvement. The problem of non-reproducible research has recently been tackled from two slightly different points of view. The first one is a computer science view, offering ideas such as Literate Programming (Knuth, 1992) and tools such as noweb (Ramsey, 1994) and Sweave (Leisch, 2002) to create documents that contain the whole scholarship, i.e. textual descriptions including theoretical derivations as well as data and computer code for the empirical part. Also very interesting is the current discussion regarding the quality of statistical analyses in medical journals, i.e. the more “practical” view on the problem. Three prominent journals, the Annals of Internal Medicine, the American Journal of Epidemiology and Biostatistics, are currently moving towards making research articles reproducible by asking authors to provide access to both data and computer code (Peng, Dominici and Zeger, 2006; Laine et al., 2007; Peng, 2009). It is our aim to increase the quality, usefulness and scientific impact of Biometrical Journal articles through reproducibility. Of course, this is a long-term goal and insisting on full reproducibility is certainly too ambitious. Availability of data or software may even be impossible in some circumstances. However, we want to encourage authors to move with us in this direction and to submit data and software with the manuscript. In our view, there is no better advertising for new methodology than providing data and computer code for the reader. After acceptance of an article, supporting information will undergo an additional reproducibility check by the Associate Editor for Reproducible Research (currently Torsten Hothorn). He will help the authors to provide computer code which will be useful to readers and which will eventually increase the impact of their work.",openalex,llm,0.950,unreviewed,
kept,Rnoweb: Literate programming with and for R,George Ihaka,2011,ResearchSpace (University of Auckland),,https://openalex.org/W3152331700,qualifies-claim,"Rnoweb is an R package that provides literate programming support in and for R. It is a reimplementation of Norman Ramsey's noweb, written entirely in R.",openalex,llm,0.950,unreviewed,
kept,patchSynctex: Communication Between Editor and Viewer for Literate Programs,Jan Gleixner; Emmanuel Charpentier,2015,,10.32614/cran.package.patchsynctex,https://openalex.org/W4399495989,adjacent-subtopic,"This utility eases the debugging of literate documents ('noweb' files) by patching the synchronization information (the '.synctex(.gz)' file) produced by 'pdflatex' with concordance information produced by 'Sweave' or 'knitr' and 'Sweave' or 'knitr' ; this allows for bilateral communication between a text editor (visualizing the 'noweb' source) and a viewer (visualizing the resultant 'PDF'), thus bypassing the intermediate 'TeX' file.",openalex,llm,0.830,unreviewed,
discarded,Comprehensive literature review and statistical considerations for microarray meta-analysis,George C. Tseng; Debashis Ghosh; Eleanor Feingold,2012,Nucleic Acids Research,10.1093/nar/gkr1265,https://openalex.org/W1998712640,off-topic-false-hit,"With the rapid advances of various high-throughput technologies, generation of '-omics' data is commonplace in almost every biomedical field. Effective data management and analytical approaches are essential to fully decipher the biological knowledge contained in the tremendous amount of experimental data. Meta-analysis, a set of statistical tools for combining multiple studies of a related hypothesis, has become popular in genomic research. Here, we perform a systematic search from PubMed and manual collection to obtain 620 genomic meta-analysis papers, of which 333 microarray meta-analysis papers are summarized as the basis of this paper and the other 249 GWAS meta-analysis papers are discussed in the next companion paper. The review in the present paper focuses on various biological purposes of microarray meta-analysis, databases and software and related statistical procedures. Statistical considerations of such an analysis are further scrutinized and illustrated by a case study. Finally, several open questions are listed and discussed.",openalex,llm,0.990,unreviewed,
discarded,Towards effective model checking,T.C. Ruys,2001,University of Twente Research Information,10.3990/1.9789036515641,https://openalex.org/W1578477039,off-topic-false-hit,"This dissertation describes research into the effective application of model checkers, smart computer programs which can be used to find errors in (the designs of) systems.",openalex,llm,0.990,unreviewed,
discarded,"Planning, optimisation and evaluation of hyperthermia treatments",H. Petra Kok; A.N.T.J. Kotte; Johannes Crezee,2017,International Journal of Hyperthermia,10.1080/02656736.2017.1295323,https://openalex.org/W2588123889,off-topic-false-hit,"BACKGROUND: Hyperthermia treatment planning using dedicated simulations of power and temperature distributions is very useful to assist in hyperthermia applications. This paper describes an advanced treatment planning software package for a wide variety of applications. METHODS: The in-house developed C++ software package Plan2Heat runs on a Linux operating system. Modules are available to perform electric field and temperature calculations for many heating techniques. The package also contains optimisation routines, post-treatment evaluation tools and a sophisticated thermal model enabling to account for 3D vasculature based on an angiogram or generated artificially using a vessel generation algorithm. The use of the software is illustrated by a simulation of a locoregional hyperthermia treatment for a pancreatic cancer patient and a spherical tumour model heated by interstitial hyperthermia, with detailed 3D vasculature included. RESULTS: The module-based set-up makes the software flexible and easy to use. The first example demonstrates that treatment planning can help to focus the heating to the tumour. After optimisation, the simulated absorbed power in the tumour increased with 50%. The second example demonstrates the impact of accurately modelling discrete vasculature. Blood at body core temperature entering the heated volume causes relatively cold tracks in the heated volume, where the temperature remains below 40 °C. CONCLUSIONS: A flexible software package for hyperthermia treatment planning has been developed, which can be very useful in many hyperthermia applications. The object-oriented structure of the source code allows relatively easy extension of the software package with additional tools when necessary for future applications.",openalex,llm,0.980,unreviewed,
discarded,Specifying representations of machine instructions,Norman F. Ramsey; Mary Fernández,1997,ACM Transactions on Programming Languages and Systems,10.1145/256167.256225,https://openalex.org/W2024347417,off-topic-false-hit,"We present SLED, a specification language for Encoding and Decoding, which describes, abstract, binary, and assembly-language representations of machine instructions. Guided by a SLED specification, the New Jersey Machine-Code Toolkit generates bit-manipulating code for use in applications that process machine code. Programmers can write such applications at an assembly language level of abstraction, and the toolkit enables the applications to recognize and emit the binary representations used by the hardware. SLED is suitable for describing both CISC and RISC machines; we have specified representations of MIPS R3000, SPARC, Alpha, and Intel Pentium instructions, and toolkit users have written specifications for the Power PC and Motorola 68000. The article includes representative excerpts from our SPARC and Pentium specifications. SLED uses four elements; fields and tokens describe parts of instructions; patterns describe binary representations of instructions or group of instructions; and constructors map between the abstract and binary levels. By combining the elements in different ways, SLED supports machine-independent implementations of machine-level concepts like conditional assembly, span-dependent instructions, relocatable addresses, object code, sections, and relocation. SLED specifications can be checked automatically for consistency with existing assemblers. The implementation of the toolkit is largely determined by our representations of patterns and constructors. We use a normal form that facilitates construction of encoders and decoders. The article describes the normal form and its use. The toolkit has been used to help build several applications. We have built a retargetable debugger and a retargetable, optimizing linker. Colleagues have built a dynamic code generator, a decompiler, and an execution-time analyzer. The toolkit generates efficient code; for example, the linker emits binary up to 15% faster than it emits assembly language, making it 1.7-2 times faster to produce an a.out directly than by using the assembler.",openalex,llm,0.970,unreviewed,
discarded,Pretty-printing within the ASF+SDF Meta-Environment: a generic approach,Mark van den Brand; M. de Jonge,1999,Data Archiving and Networked Services (DANS),,https://openalex.org/W84949776,off-topic-false-hit,"The automatic generation of formatters for (programming) languages within the Asf+Sdf Meta-Environment is a research topic that is concerned with the construction of language specific formatters (or pretty-printers) given a language definition in Sdf. In this paper, we give an overview of pretty-printers that have been developed within this project and observe that these pretty-printers are either language dependent or non-customizable. Language independence and customizability are inevitable properties of pretty-printers however, when faced with the problem of formatting many different, evolving languages. Therefore, we introduce in this paper a generic framework for pretty-printing and describe an instantiation of the framework that forms a language independent and customizable pretty-printer.",openalex,llm,0.960,unreviewed,
kept,Comprehension of Literate Programs by Novice and Intermediate Programmers,Christopher Bertholf,2000,,10.15760/etd.6456,https://openalex.org/W2913353499,supports-claim,"The studies reported herein compare comprehension of Lit style literate programs to that of traditional modular programs documented by embedded comments. Novice and intermediate programmers participated in three experiments designed to determine the comprehensibility of literate programs written using a language-independent system for abstraction-oriented literate programming compared with programs written using traditional modular programming techniques (traditional modular programs). Programs were written in either the C or FORTRAN programming language. Half of the subjects in each group received a literate program, while the other half received a traditional modular program with embedded documentation. Subjects received a problem specification, input and output specifications, and a language reference for use in the study. Subjects were asked to perform a program maintenance task (complete an incomplete program). The maintenance task was used as a measure of comprehension; it simulates an actual task in the software engineering industry that requires program comprehension in order to be completed. The elapsed time to effect a solution was recorded. The completed programs were judged as correct, functionally correct with syntax errors, or incorrect; several reconstructive program comprehension measures were also collected and analyzed. The clear overall result was that subjects using the literate programs found a solution (correct or functionally correct with syntax errors) more often than did subjects using the traditional modular programs with embedded comments. In fact, none of the subjects in this study who modified the traditional programs were able to effect a solution that was totally correct, nor even one that was functionally correct with syntax errors.",openalex,llm,0.920,unreviewed,
kept,Literate programming simplified,Norman F. Ramsey,1994,IEEE Software,10.1109/52.311070,https://openalex.org/W2032143644,noweb-origin,"Literate programming tools let you arrange the parts of a program in any order and extract documentation and code from the same source file. The author argues that language-dependence and feature complexity have hampered acceptance of these tools, then offers a simpler alternative.>",openalex,human,0.990,human,
discarded,R Markdown: Integrating A Reproducible Analysis Tool into Introductory Statistics,Benjamin S. Baumer; Mine Çetinkaya-Rundel; Andrew Bray; Linda Loi; Nicholas J. Horton,2014,Technology Innovations in Statistics Education,10.5070/t581020118,https://openalex.org/W2964026766,adjacent-subtopic,"Nolan and Temple Lang argue that “the ability to express statistical computations is an es- sential skill.” A key related capacity is the ability to conduct and present data analysis in a way that another person can understand and replicate. The copy-and-paste workflow that is an artifact of antiquated user-interface design makes reproducibility of statistical analysis more difficult, especially as data become increasingly complex and statistical methods become increasingly sophisticated. R Markdown is a new technology that makes creating fully-reproducible statistical analysis simple and painless. It provides a solution suitable not only for cutting edge research, but also for use in an introductory statistics course. We present experiential and statistical evidence that R Markdown can be used effectively in introductory statistics courses, and discuss its role in the rapidly-changing world of statistical computation.",openalex,llm,0.900,unreviewed,
discarded,Best Practices for Scientific Computing,Greg Wilson; D. A. Aruliah; C. Titus Brown; Neil Chue Hong; M. Ryleigh Davis; Richard Guy; Steven H. D. Haddock; Kathryn Huff; Ian M. Mitchell; Mark D. Plumbley; B. M. Waugh; Ethan P. White; Paul Wilson,2014,PLoS Biology,10.1371/journal.pbio.1001745,https://openalex.org/W2131966673,adjacent-subtopic,"Scientists spend an increasing amount of time building and using software. However, most scientists are never taught how to do this efficiently. As a result, many are unaware of tools and practices that would allow them to write more reliable and maintainable code with less effort. We describe a set of best practices for scientific software development that have solid foundations in research and experience, and that improve scientists' productivity and the reliability of their software.",openalex,llm,0.880,unreviewed,
kept,FWEB: a literate programming system for Fortran8x,A. Avenarius; S. Oppermann,1990,ACM SIGPLAN Notices,10.1145/74105.74112,https://openalex.org/W2006437031,qualifies-claim,The new FWEB system applies the concept of literate programming to the FORTRAN8X language. Its design and implementation provided an opportunity to field-test WEB's applicability and provoked some reflections on its underlying concepts.,openalex,llm,0.940,unreviewed,
discarded,rotl: an R package to interact with the Open Tree of Life data,François Michonneau; Joseph W. Brown; David J. Winter,2016,Methods in Ecology and Evolution,10.1111/2041-210x.12593,https://openalex.org/W2177436571,off-topic-false-hit,"Summary While phylogenies have been getting easier to build, it has been difficult to reuse, combine and synthesize the information they provide because published trees are often only available as image files, and taxonomic information is not standardized across studies. The Open Tree of Life (OTL) project addresses these issues by providing a digital tree that encompasses all organisms, built by combining taxonomic information and published phylogenies. The project also provides tools and services to query and download parts of this synthetic tree, as well as the source data used to build it. Here, we present rotl, an R package to search and download data from the Open Tree of Life directly in R. rotl uses common data structures allowing researchers to take advantage of the rich set of tools and methods that are available in R to manipulate, analyse and visualize phylogenies. Here, and in the vignettes accompanying the package, we demonstrate how rotl can be used with other R packages to analyse biodiversity data. As phylogenies are being used in a growing number of applications, rotl facilitates access to phylogenetic data and allows their integration with statistical methods and data sources available in R.",openalex,llm,0.990,unreviewed,
discarded,f90wrap: an automated tool for constructing deep Python interfaces to modern Fortran codes,James R. Kermode,2020,Journal of Physics Condensed Matter,10.1088/1361-648x/ab82d2,https://openalex.org/W3013890918,off-topic-false-hit,"f90wrap is a tool to automatically generate Python extension modules which interface to Fortran libraries that makes use of derived types. It builds on the capabilities of the popular f2py utility by generating a simpler Fortran 90 interface to the original Fortran code which is then suitable for wrapping with f2py, together with a higher-level Pythonic wrapper that makes the existance of an additional layer transparent to the final user. f90wrap has been used to wrap a number of large software packages of relevance to the condensed matter physics community, including the QUIP molecular dynamics code and the CASTEP density functional theory code.",openalex,llm,0.990,unreviewed,
kept,Using literate programming to teach good programming practices,Stephen Shum; Curtis R. Cook,1994,,10.1145/191029.191059,https://openalex.org/W2022870891,adjacent-subtopic,"The ability to comprehend a program written by other individuals is becoming increasingly important in software development and maintenance. In an attempt to encourage undergraduate Computer Science students to write informative and usable documentation, the literate programming paradigm was incorporated into the teaching of one undergraduate Computer Science course at Augustana College. This paper describes the concept of literate programming, the experience of using literate programming to teach good programming practices, and the results from the experiment that showed that literate programming encourages more documentation.",openalex,llm,0.900,unreviewed,
discarded,"Models of soil organic matter decomposition: the SoilR package, version 1.0",Carlos A. Sierra; Markus M. Müller; Susan Trumbore,2012,Geoscientific model development,10.5194/gmd-5-1045-2012,https://openalex.org/W2160907400,off-topic-false-hit,"Abstract. Soil organic matter decomposition is a very important process within the Earth system because it controls the rates of mineralization of carbon and other biogeochemical elements, determining their flux to the atmosphere and the hydrosphere. SoilR is a modeling framework that contains a library of functions and tools for modeling soil organic matter decomposition under the R environment for computing. It implements a variety of model structures and tools to represent carbon storage and release from soil organic matter. In SoilR, organic matter decomposition is represented as a linear system of ordinary differential equations that generalizes the structure of most compartment-based decomposition models. A variety of functions is also available to represent environmental effects on decomposition rates. This document presents the conceptual basis for the functions implemented in the package. It is complementary to the help pages released with the software.",openalex,llm,0.980,unreviewed,
kept,The CLiP Style of Literate Programming,E.W. van Ammers; Mark R. Kramer,2000,,,https://openalex.org/W119461750,supports-claim,"Literate programming is a method to integrate programs with their documentation. Compilable modules are no separate entities, but they are extracted from the documentation. Most literate programming tools use explicit commands in the formatter input files to guide the extraction process. The CLiP approach presented in this paper relies on coding style instead. This makes the code extraction completely independent of the text processing environment. Thus CLiP can even be used in combination with a modern wordprocessor. In addition the CLiP mechanism is independent of programming languages as well, and the CLiP style is easily adapted to any language. Keywords: Literate programming, Language independent literate programming, Text processing independent literate programming, Multi-file/multi-module literate",openalex,llm,0.960,unreviewed,
kept,ProgDOC: A new program documentation system,Volker Simonis; Roland Weiß,2003,,,https://openalex.org/W2113631256,supports-claim,"Though programming languages and programming styles evolve with remarkable speed today, there is no such evolution in the field of program documentation. And although there exist some popular approaches like Knuth’s literate programming system WEB [26], and nowadays JavaDoc [15] or Doxygen [16], tools for managing software development and documentation are not as widespread as desirable. This paper analyses a wide range of literate programming tools available during the past two decades and introduces ProgDOC, a new software documentation system. It is simple, language independent, and it keeps documentation and the documented software consistent. It uses LATEX for typesetting purposes, supports syntax highlighting for various languages, and produces output in Postscript, PDF or HTML format.",openalex,llm,0.970,unreviewed,
discarded,The Desert environment,Steven P. Reiss,1999,ACM Transactions on Software Engineering and Methodology,10.1145/322993.322994,https://openalex.org/W2041490592,off-topic-false-hit,"The Desert software engineering environment is a suite of tools developed to enhance programmer productivity through increased tool integration. It introduces an inexpensive form of data integration to provide additional tool capabilities and information sharing among tools, uses a common editor to give high-quality semantic feedback and to integrate different types of software artifacts, and builds virtual files on demand to address specific tasks. All this is done in an open and extensible environment capable of handling large software systems.",openalex,llm,0.980,unreviewed,
discarded,"YesWorkflow: A User-Oriented, Language-Independent Tool for Recovering Workflow Information from Scripts",Timothy McPhillips; Tianhong Song; Tyler Kolisnik; S. Aulenbach; Khalid Belhajjame; R. Kyle Bocinsky; Yang Cao; Fernando Chirigati; Saumen Dey; Juliana Freire; D. N. Huntzinger; Christopher S. Jones; David Koop; Paolo Missier; Mark Schildhauer; Christopher R. Schwalm; Yaxing Wei; James Cheney; Mark Bieda; Bertram Ludaescher,2015,arXiv (Cornell University),10.48550/arxiv.1502.02403,https://openalex.org/W2952864324,adjacent-subtopic,"Scientific workflow management systems offer features for composing complex computational pipelines from modular building blocks, for executing the resulting automated workflows, and for recording the provenance of data products resulting from workflow runs. Despite the advantages such features provide, many automated workflows continue to be implemented and executed outside of scientific workflow systems due to the convenience and familiarity of scripting languages (such as Perl, Python, R, and MATLAB), and to the high productivity many scientists experience when using these languages. YesWorkflow is a set of software tools that aim to provide such users of scripting languages with many of the benefits of scientific workflow systems. YesWorkflow requires neither the use of a workflow engine nor the overhead of adapting code to run effectively in such a system. Instead, YesWorkflow enables scientists to annotate existing scripts with special comments that reveal the computational modules and dataflows otherwise implicit in these scripts. YesWorkflow tools extract and analyze these comments, represent the scripts in terms of entities based on the typical scientific workflow model, and provide graphical renderings of this workflow-like view of the scripts. Future versions of YesWorkflow also will allow the prospective provenance of the data products of these scripts to be queried in ways similar to those available to users of scientific workflow systems.",openalex,llm,0.900,unreviewed,
kept,Reimagining literate programming,James D. Palmer; Eddie Hillenbrand,2009,,10.1145/1639950.1640072,https://openalex.org/W1981167718,qualifies-claim,"In this paper we describe Ginger, a new language with first class support for literate programming. Literate programming is a philosophy that argues computer programs should be written as literature with human readability and understanding of paramount importance. While the intent of literate programming is to make understanding computer programs simpler, most literate programming systems are quite complex and consist of three different languages corresponding to 1) an implementation language, 2) a documentation language, and 3) a literate programming glue language. In Knuth's original implementation these were Pascal, TeX, and WEB respectively. Antithetical to the goals that literate programming espouses, this three language paradigm creates a truly challenging environment for new programmers. In this paper we reimagine literate programming as a core programming language feature and describe a novel system for literate programming based on G-expression transformations. We show that Ginger code can be used to naturally represent code, prose, and literate connections, which in turn unifies, simplifies and significantly extends the literate programming experience.",openalex,llm,0.930,unreviewed,
discarded,Managing Messes in Computational Notebooks,Andrew Head; Fred Hohman; Titus Barik; Steven M. Drucker; Robert DeLine,2019,,10.1145/3290605.3300500,https://openalex.org/W2941232686,adjacent-subtopic,"Data analysts use computational notebooks to write code for analyzing and visualizing data. Notebooks help analysts iteratively write analysis code by letting them interleave code with output, and selectively execute cells. However, as analysis progresses, analysts leave behind old code and outputs, and overwrite important code, producing cluttered and inconsistent notebooks. This paper introduces code gathering tools, extensions to computational notebooks that help analysts find, clean, recover, and compare versions of code in cluttered, inconsistent notebooks. The tools archive all versions of code outputs, allowing analysts to review these versions and recover the subsets of code that produced them. These subsets can serve as succinct summaries of analysis activity or starting points for new analyses. In a qualitative usability study, 12 professional analysts found the tools useful for cleaning notebooks and writing analysis code, and discovered new ways to use them, like generating personal documentation and lightweight versioning.",openalex,llm,0.890,unreviewed,
discarded,CoreASM: an extensible modeling framework & tool environment for high-level design and analysis of distributed systems,Roozbeh Farahbod,2009,Summit (Simon Fraser University),,https://openalex.org/W434402513,off-topic-false-hit,"Model-based systems engineering naturally requires abstract executable specifications to facilitate simulation and testing in early stages of the system design process.Abstraction and formalization provide effective instruments for establishing critical system requirements by precisely modeling the system prior to construction so that one can analyze and reason about specification and design choices and better understand their implications.There are many approaches to formal modeling of software and hardware systems.Abstract State Machines, or ASMs, are well known for their versatility in computational and mathematical modeling of complex distributed systems with an orientation toward practical applications.They offer a good compromise between declarative, functional and operational views towards modeling of systems.The emphasis on freedom of abstraction in ASMs leads to intuitive yet accurate descriptions of the dynamic properties of systems.Since ASMs are in principle executable, the resulting models are validatable and possibly falsifiable by experiment.Finally, the welldefined notion of step-wise refinement in ASMs bridges the gap between abstract models and their final implementations.There is a variety of tools and executable languages available for ASMs, each coming with their own strengths and limitations.Building on these experiences, this work puts forward the design and development of an extensible and executable ASM language and tool architecture, called CoreASM, emphasizing freedom of experimentation and design exploration in the early phases of the software development process.CoreASM aims at preserving the very idea of ASM modeling-the design of accurate abstract models at the level of abstraction determined by the application domain, while encouraging rapid prototyping of such abstract models for testing and design space exploration.In addition, the extensible language and tool architecture of CoreASM facilitates integration of domain specific concepts and special-purpose tools into its language and modeling environment.iii CoreASM has been applied in a broad scope of R&D projects, spanning maritime surveillance, situation analysis, and computational criminology.In light of these applications, we argue that the design and implementation of CoreASM accomplishes its goals; it not only preserves the desirable characteristics of abstract mathematical models, such as conciseness, simplicity and intelligibility, but it also adheres to the methodological guidelines and best practices for ASM modeling.",openalex,llm,0.980,unreviewed,
discarded,A Language-Independent Static Checking System for Coding Conventions,Sarah Mount,2013,Wolverhampton Intellectual Repository and E-Theses (University of Wolverhampton),,https://openalex.org/W2105286820,off-topic-false-hit,A thesis submitted in partial fulfilment of the requirements of the University of Wolverhampton for the degree of Doctor of Philosophy.,openalex,llm,0.970,unreviewed,
discarded,Nonlinear Mixed‐Effects Model Development and Simulation Using nlmixr and Related R Open‐Source Packages,Matthew Fidler; Justin Wilkins; Richard Hooijmaijers; Teun M. Post; Rik C. Schoemaker; Mirjam N. Trame; Yuan Xiong; Wenping Wang,2019,CPT Pharmacometrics & Systems Pharmacology,10.1002/psp4.12445,https://openalex.org/W2950199458,off-topic-false-hit,"nlmixr is a free and open-source R package for fitting nonlinear pharmacokinetic (PK), pharmacodynamic (PD), joint PK-PD, and quantitative systems pharmacology mixed-effects models. Currently, nlmixr is capable of fitting both traditional compartmental PK models as well as more complex models implemented using ordinary differential equations. We believe that, over time, it will become a capable, credible alternative to commercial software tools, such as NONMEM, Monolix, and Phoenix NLME.",openalex,llm,0.980,unreviewed,
discarded,Using R in hydrology: a review of recent developments and future directions,Louise Slater; Guillaume Thirel; Shaun Harrigan; Olivier Delaigue; Alexander Hurley; Abdou Khouakhi; Ilaria Prosdocimi; Claudia Vitolo; Katie Smith,2019,Hydrology and earth system sciences,10.5194/hess-23-2939-2019,https://openalex.org/W2917880199,adjacent-subtopic,"Abstract. The open-source programming language R has gained a central place in the hydrological sciences over the last decade, driven by the availability of diverse hydro-meteorological data archives and the development of open-source computational tools. The growth of R's usage in hydrology is reflected in the number of newly published hydrological packages, the strengthening of online user communities, and the popularity of training courses and events. In this paper, we explore the benefits and advantages of R's usage in hydrology, such as the democratization of data science and numerical literacy, the enhancement of reproducible research and open science, the access to statistical tools, the ease of connecting R to and from other languages, and the support provided by a growing community. This paper provides an overview of a typical hydrological workflow based on reproducible principles and packages for retrieval of hydro-meteorological data, spatial analysis, hydrological modelling, statistics, and the design of static and dynamic visualizations and documents. We discuss some of the challenges that arise when using R in hydrology and useful tools to overcome them, including the use of hydrological libraries, documentation, and vignettes (long-form guides that illustrate how to use packages); the role of integrated development environments (IDEs); and the challenges of big data and parallel computing in hydrology. Lastly, this paper provides a roadmap for R's future within hydrology, with R packages as a driver of progress in the hydrological sciences, application programming interfaces (APIs) providing new avenues for data acquisition and provision, enhanced teaching of hydrology in R, and the continued growth of the community via short courses and events.",openalex,llm,0.860,unreviewed,
discarded,Remote Labs Meet Computational Notebooks: An Architecture for Simplifying the Workflow of Remote Educational Experiments,Oswaldo Andrés Vanegas Guillén; Pablo Parra; Javier Mu Muñoz-Antón; Johanna Zumba Gamboa; Carlos Dillon Vera,2023,IEEE Access,10.1109/access.2023.3336287,https://openalex.org/W4388964137,adjacent-subtopic,"Online laboratories and computational notebooks have established themselves as essential tools in the fields of engineering and science education, significantly enhancing the teaching and learning experience. Despite the benefits of remote laboratories, and although architectures, models, and tools have been proposed to facilitate the work involved in their implementation, challenges remain in the development lifecycle. This paper proposes a novel architecture that simplifies the development and management of remote experiments using a publisher-subscriber communication paradigm to securely and efficiently integrate WebAssembly computational notebooks. This approach eliminates the need for additional infrastructure for communication at the lab stations. It also avoids the need for servers to deploy notebooks, because all operations, calculations, and data processing run locally in the user’s web browser. To achieve this, a remote laboratory management system (RLMS) interoperable with virtual learning environments was designed and implemented, including notebook-based authoring, learning scenarios, and grading tools. As a case study, remote experiments were developed to characterize and evaluate the performance of heat exchangers using a thermal fluid systems test bench built for this project. Several quality criteria categorized into technical, educational, and adaptability groups were quantitatively evaluated using the responses of 70 participants from two different universities. The analysis highlighted both the advantages and challenges of the proposal, with a significant emphasis on interaction, scalability, reusability, interoperability, and accessibility. The results confirmed the effectiveness of the notebooks in each phase of the remote experiments, demonstrating an increase in students’ active and autonomous participation and exploration.",openalex,llm,0.860,unreviewed,
discarded,Open Source Software for Spatial Data Science,Luc Anselin; Sergio J. Rey,2022,Geographical Analysis,10.1111/gean.12339,https://openalex.org/W4283706003,adjacent-subtopic,"Much progress has been made in the development of software tools for spatial analysis since the special issue of Geographical Analysis appeared in 2006, devoted to “Recent advances in software for spatial analysis in the social sciences” (Rey and Anselin 2006). The 15 some years since the publication of the issue have been marked by major changes in the spatial analytical software landscape. Arguably, three important and somewhat related phenomena can be distinguished that drove these changes: the embedding of spatial analysis into spatial data science; the growing recognition of open science/open source principles in empirical work; and the increasing adoption of a literate programming perspective.",openalex,llm,0.860,unreviewed,
